time(ms), id1, x1(mm), y1, z1, id2, x2, y2, z2, id3, x3, y3, z3
28834907.661,0,-16.2299,215.345,-5.25779,1,26.2722,189.682,16.7234,2,-49.8724,181.666,19.0384
28834943.78,0,-16.2521,215.322,-4.43911,1,26.1723,189.716,16.7319,2,-49.899,181.647,18.9885
28834979.593,0,-16.2864,215.198,-4.56507,1,26.1743,189.552,16.6713,2,-49.9335,181.718,19.0164
28834991.855,0,-16.3319,215.325,-4.59126,1,26.0896,189.737,16.7862,2,-49.9236,181.801,19.0736
28835015.843,0,-16.3444,215.539,-4.10459,1,26.099,189.677,16.7183,2,-49.9682,181.822,18.9876
28835039.718,0,-16.3354,215.62,-3.92223,1,26.1769,189.614,16.5876,2,-49.9255,182.017,19.0645
28835063.805,0,-16.2985,215.886,-4.21049,1,26.2487,189.725,16.5087,2,-49.9421,182.288,19.0735
28835087.753,0,-16.2832,216.01,-4.00812,1,26.3044,189.873,16.5179,2,-49.9349,182.401,19.0688
28835111.773,0,-16.2447,216.14,-4.50436,1,26.2999,190.116,16.6246,2,-49.8645,182.63,19.1953
28835123.745,0,-16.2187,216.318,-4.17689,1,26.327,190.317,16.6757,2,-49.8611,182.696,19.1969
28835135.776,0,-16.2086,216.523,-3.99217,1,26.3836,190.383,16.6683,2,-49.7834,182.636,19.2149
28835183.722,0,-16.1287,216.706,-3.91722,1,26.3112,190.717,16.9112,2,-49.8221,182.862,19.1905
28835195.76,0,-16.1122,216.765,-3.8734,1,26.2815,190.802,17.0217,2,-49.8192,182.808,19.156
28835219.78,0,-16.1225,216.635,-4.26878,1,26.2596,190.954,17.1495,2,-49.8266,182.831,19.1739
28835243.775,0,-16.1225,216.556,-4.63303,1,26.2244,190.846,17.1795,2,-49.8041,182.761,19.1819
28835255.805,0,-16.1312,216.524,-4.17324,1,26.2517,190.809,17.1517,2,-49.8095,182.723,19.228
28835279.764,0,-16.1596,216.495,-4.48432,1,26.2994,190.544,17.0112,2,-49.8301,182.698,19.2874
28835291.915,0,-16.222,216.441,-4.28901,1,26.2475,190.395,16.9817,2,-49.9198,182.49,19.1697
28835327.884,0,-16.4738,216.126,-4.03088,1,26.0321,190.185,16.8892,2,-50.1657,182.381,19.1066
28835351.859,0,-16.6149,216.024,-3.86056,1,25.8435,190.155,16.8876,2,-50.2983,182.41,19.1137
28835364.141,0,-16.72,215.955,-3.78961,1,25.7358,190.272,16.8731,2,-50.4194,182.444,19.1098
28835387.699,0,-16.8537,215.986,-3.89053,1,25.5649,190.177,16.8436,2,-50.5411,182.458,19.1269
28835411.773,0,-17.0303,215.994,-3.85991,1,25.4807,190.05,16.6431,2,-50.7469,182.31,18.982
28835435.779,0,-17.1209,216.032,-3.84354,1,25.3941,190.098,16.5827,2,-50.8956,182.147,18.8128
28835447.839,0,-17.1403,216.114,-3.80768,1,25.3404,190.041,16.6103,2,-50.8934,182.228,18.8854
28835483.869,0,-17.1793,216.141,-3.84295,1,25.2795,190.114,16.6352,2,-50.9228,182.372,18.993
28835496.017,0,-17.1523,216.108,-3.89543,1,25.2691,190.295,16.7452,2,-50.9453,182.554,19.0178
28835508.876,0,-17.1337,216.043,-3.93792,1,25.2771,190.405,16.7895,2,-50.9141,182.61,19.0529
28835544.272,0,-17.0296,216.323,-3.61508,1,25.3611,190.304,16.8291,2,-50.7843,182.583,19.0992
28835560.415,0,-16.9877,216.403,-3.64049,1,25.398,190.33,16.8383,2,-50.7273,182.641,19.17
28835592.421,0,-16.9185,216.45,-3.5621,1,25.4277,190.393,16.9419,2,-50.662,182.704,19.1356
28835603.918,0,-16.9181,216.499,-3.51925,1,25.4882,190.53,16.9187,2,-50.6195,182.73,19.1464
28835639.911,0,-16.8736,216.472,-3.51579,1,25.4653,190.632,16.9983,2,-50.599,182.86,19.1579
28835665.195,0,-16.8314,216.453,-3.54401,1,25.4646,190.632,17.0167,2,-50.5559,182.965,19.1932
28835688.064,0,-16.8124,216.561,-3.51695,1,25.5558,190.811,16.9691,2,-50.58,182.862,19.0513
28835711.988,0,-16.8445,216.725,-3.47402,1,25.5178,190.748,16.9628,2,-50.5814,182.929,19.0922
28835736.032,0,-16.8643,216.76,-3.61683,1,25.5283,190.858,16.888,2,-50.6677,183.136,19.0759
28835759.958,0,-16.8674,216.849,-3.45509,1,25.5592,190.895,16.8865,2,-50.6428,183.197,19.1071
28835784.529,0,-16.9009,216.989,-3.39476,1,25.5341,190.888,16.9131,2,-50.64,183.278,19.1274
28835808.525,0,-16.9398,217.007,-3.46072,1,25.5334,190.936,16.8562,2,-50.6816,183.319,19.1056
28835832.033,0,-16.9576,216.885,-3.45032,1,25.5323,190.954,16.7688,2,-50.673,183.242,19.0783
28835857.432,0,-16.9538,217.053,-3.71964,1,25.567,190.868,16.7685,2,-50.6489,183.234,19.0907
28835892.106,0,-16.9033,216.968,-3.87273,1,25.5338,191.104,16.9663,2,-50.6223,183.323,19.1603
28835904.014,0,-16.889,216.908,-3.67744,1,25.5351,191.103,16.978,2,-50.5919,183.301,19.2053
28835928.087,0,-16.8955,216.915,-3.48696,1,25.5756,191.027,16.9718,2,-50.579,183.216,19.2376
28835951.933,0,-16.8723,216.746,-3.6477,1,25.6133,190.888,16.9506,2,-50.5403,183.049,19.2881
28835964.008,0,-16.8646,216.543,-3.5163,1,25.5973,190.829,17.0192,2,-50.5382,182.744,19.2217
28835988.002,0,-16.8594,216.383,-3.50386,1,25.596,190.611,17.0238,2,-50.5148,182.538,19.2518
28835999.998,0,-16.8396,216.085,-3.52482,1,25.6079,190.476,17.0459,2,-50.5071,182.412,19.2935
28836023.929,0,-16.8555,215.909,-3.55526,1,25.5754,190.282,17.0639,2,-50.5152,182.167,19.2372
28836048.068,0,-16.9446,215.726,-3.72446,1,25.5448,189.93,16.9344,2,-50.6128,181.825,19.182
28836060.001,0,-16.9628,215.513,-3.74914,1,25.4982,189.835,16.9822,2,-50.6507,181.622,19.0932
28836084.059,0,-16.9847,215.364,-3.92038,1,25.4853,189.659,16.911,2,-50.6913,181.381,18.9962
28836108.074,0,-17.0094,215.03,-4.17148,1,25.4017,189.634,16.9378,2,-50.7225,181.27,19.0245
28836120.106,0,-17.0107,214.841,-4.17283,1,25.5338,189.084,16.6247,2,-50.7823,181.097,18.8966
28836155.991,0,-17.0008,214.72,-4.21012,1,25.527,188.877,16.624,2,-50.7899,180.77,18.7663
28836180.107,0,-16.9805,214.682,-4.1514,1,25.5833,188.654,16.4991,2,-50.7533,180.631,18.7691
28836192.139,0,-16.9312,214.621,-4.16649,1,25.6641,188.542,16.4089,2,-50.7305,180.694,18.7975
28836216.144,0,-16.837,214.348,-4.10019,1,25.7604,188.33,16.338,2,-50.6244,180.601,18.8555
28836252.77,0,-16.6794,214.251,-4.42658,1,25.9652,188.105,16.354,2,-50.4235,180.378,18.8685
28836276.105,0,-16.5757,214.276,-4.42686,1,26.0631,188.164,16.3687,2,-50.353,180.336,18.8459
28836288.193,0,-16.5379,214.175,-4.87093,1,26.0941,188.249,16.384,2,-50.3065,180.243,18.797
28836324.058,0,-16.4574,214.042,-4.45397,1,26.0986,188.255,16.519,2,-50.248,180.131,18.6965
28836336.09,0,-16.4342,214.215,-4.30433,1,26.0579,188.407,16.6518,2,-50.2164,180.283,18.7208
28836360.15,0,-16.3618,214.101,-4.42349,1,26.0683,188.601,16.8031,2,-50.0787,180.468,18.8762
28836384.054,0,-16.3339,214.257,-4.30511,1,26.0675,188.55,16.8067,2,-50.0699,180.452,18.8139
28836396.123,0,-16.3309,214.365,-4.2215,1,26.078,188.634,16.8057,2,-50.0335,180.58,18.8972
28836432.045,0,-16.3108,214.411,-4.20031,1,26.2279,188.507,16.6834,2,-50.0069,180.793,19.0197
28836444.207,0,-16.2805,214.36,-4.88024,1,26.2094,188.715,16.772,2,-49.964,180.783,19.0354
28836468.11,0,-16.254,214.461,-4.40795,1,26.3522,188.559,16.6251,2,-49.9166,180.773,19.038
28836504.043,0,-16.2277,214.473,-5.09497,1,26.4203,188.536,16.5682,2,-49.9076,180.738,19.0023
28836516.08,0,-16.1984,214.54,-4.58649,1,26.4155,188.638,16.6344,2,-49.844,180.82,19.0965
28836528.098,0,-16.1439,214.534,-4.36714,1,26.4074,188.684,16.7235,2,-49.7565,180.789,19.1448
28836552.042,0,-16.2063,214.438,-4.56478,1,26.4475,188.777,16.7633,2,-49.6821,180.777,19.1977
28836576.209,0,-16.0705,214.416,-4.74493,1,26.4419,188.736,16.8456,2,-49.6709,180.673,19.1585
28836600.218,0,-16.0238,214.331,-4.99152,1,26.4385,188.673,16.8798,2,-49.624,180.708,19.258
28836624.092,0,-15.9947,214.347,-4.99956,1,26.4198,188.652,16.9819,2,-49.6058,180.672,19.2433
28836648.193,0,-15.8893,214.26,-5.45509,1,26.4879,188.644,17.0311,2,-49.577,180.664,19.2758
28836660.221,0,-15.8954,214.213,-4.91927,1,26.4944,188.602,17.0723,2,-49.5693,180.633,19.2774
28836696.041,0,-15.9044,214.063,-5.49996,1,26.4755,188.461,17.0485,2,-49.6164,180.567,19.2449
28836708.231,0,-15.9205,214.094,-5.28129,1,26.4587,188.416,17.0208,2,-49.6664,180.48,19.1953
28836732.255,0,-15.9678,213.856,-5.44661,1,26.4457,188.357,16.9876,2,-49.7417,180.236,19.0583
28836744.278,0,-16.0083,213.766,-4.94938,1,26.3335,188.191,17.05,2,-49.7978,180.006,18.9588
28836768.984,0,-16.1013,213.65,-4.98041,1,26.3971,187.818,16.8278,2,-49.8737,179.802,18.8944
28836816.228,0,-16.2422,213.498,-5.10672,1,26.3438,187.469,16.613,2,-50.0503,179.652,18.8078
28836828.213,0,-16.3328,213.54,-4.80112,1,26.213,187.503,16.614,2,-50.1511,179.725,18.8346
28836852.268,0,-16.4599,213.492,-4.58996,1,26.1093,187.385,16.559,2,-50.2974,179.731,18.8256
28836876.213,0,-16.4945,213.437,-4.39859,1,26.1409,187.194,16.4047,2,-50.3747,179.655,18.739
28836900.185,0,-16.4813,213.462,-5.42424,1,26.0599,187.494,16.6533,2,-50.3135,179.681,18.8632
28836924.146,0,-16.4518,213.607,-4.82923,1,26.0681,187.635,16.823,2,-50.2557,179.654,18.9188
28836948.239,0,-16.4141,213.643,-4.23943,1,26.0818,187.76,16.9476,2,-50.1923,179.747,19.0204
28836960.231,0,-16.3686,213.624,-4.08639,1,26.1363,187.769,16.945,2,-50.1476,179.72,19.0292
28836984.28,0,-16.3037,213.492,-4.15167,1,26.2215,187.651,16.8662,2,-50.0854,179.593,18.9778
28836996.343,0,-16.2528,213.378,-4.21075,1,26.2688,187.579,16.8722,2,-50.0305,179.598,19.0311
28837032.193,0,-16.1568,213.123,-4.66161,1,26.2313,187.506,16.9763,2,-50.019,179.552,19.0056
28837044.347,0,-16.1246,213.064,-4.98319,1,26.3239,187.401,16.8717,2,-49.9213,179.426,19.0535
28837068.295,0,-16.0857,212.984,-5.5449,1,26.4368,187.218,16.7645,2,-49.8995,179.47,19.0376
28837080.225,0,-16.0808,212.967,-5.04401,1,26.4276,187.18,16.8291,2,-49.8489,179.332,19.0102
28837104.275,0,-16.0662,212.979,-5.60914,1,26.5179,187.07,16.7433,2,-49.816,179.239,19.0235
28837116.34,0,-16.0543,212.976,-5.70154,1,26.4876,187.148,16.8482,2,-49.861,179.208,18.8917
28837152.351,0,-16.069,212.824,-5.43561,1,26.6035,186.966,16.6122,2,-49.8787,179.06,18.7528
28837188.282,0,-16.0797,212.854,-5.01046,1,26.5777,187.06,16.6562,2,-49.8944,179.121,18.7726
28837200.313,0,-16.0755,212.887,-4.66467,1,26.5129,187.232,16.8125,2,-49.8756,179.208,18.8583
28837236.335,0,-16.0729,213.053,-4.69533,1,26.4966,187.207,16.8524,2,-49.8433,179.256,18.841
28837261.051,0,-15.9991,213.131,-4.49984,1,26.5861,187.265,16.8585,2,-49.7557,179.331,18.8884
28837272.465,0,-15.8991,212.919,-5.05761,1,26.6112,187.418,16.9229,2,-49.6615,179.376,18.9836
28837308.347,0,-15.6796,212.685,-5.78831,1,26.8201,187.237,16.9507,2,-49.434,179.418,19.1544
28837332.336,0,-15.5436,212.735,-5.32918,1,26.9221,187.103,17.03,2,-49.2359,179.087,19.1266
28837356.397,0,-15.3675,212.504,-5.05287,1,27.0915,186.832,17.0771,2,-49.0875,178.802,19.0402
28837380.331,0,-15.2195,212.518,-4.65991,1,27.2101,186.684,17.1185,2,-48.9657,178.722,19.0386
28837404.53,0,-15.0333,212.307,-5.04486,1,27.437,186.44,17.0494,2,-48.7929,178.601,19.0586
28837428.466,0,-14.8872,212.163,-4.7456,1,27.6094,186.237,16.9364,2,-48.6259,178.338,19.0172
28837440.458,0,-14.8199,212.112,-4.64326,1,27.6969,186.032,16.8913,2,-48.574,178.312,19.0166
28837464.388,0,-14.703,212.03,-4.79733,1,27.8269,185.8,16.8404,2,-48.5224,178.321,19.0145
28837476.361,0,-14.6738,211.951,-4.93596,1,27.8589,185.701,16.8407,2,-48.4822,178.226,18.9983
28837500.424,0,-14.6014,211.781,-4.98707,1,27.9438,185.603,16.7851,2,-48.4144,178.141,19.0243
28837524.638,0,-14.6449,211.875,-4.51579,1,27.8443,185.645,16.8916,2,-48.4168,178.044,19.0317
28837548.447,0,-14.7113,211.796,-4.59594,1,27.7801,185.563,16.8434,2,-48.4597,177.882,18.9809
28837560.467,0,-14.724,211.578,-5.00696,1,27.712,185.491,16.8526,2,-48.4796,177.779,18.9537
28837584.42,0,-14.7442,211.479,-5.23451,1,27.7783,185.206,16.6955,2,-48.5083,177.737,18.9897
28837596.515,0,-14.8093,211.331,-5.08583,1,27.6781,185.156,16.7086,2,-48.5822,177.607,18.8908
28837632.458,0,-14.8731,211.143,-5.58213,1,27.6114,185.121,16.7164,2,-48.6346,177.564,18.9339
28837668.428,0,-14.8508,211.067,-5.72921,1,27.5492,185.018,16.8099,2,-48.5851,177.393,18.9472
28837680.467,0,-14.8368,211.137,-5.30513,1,27.5494,185.045,16.8425,2,-48.6089,177.464,18.9357
28837716.457,0,-14.8103,211.095,-4.64424,1,27.7077,184.634,16.6363,2,-48.6507,177.56,18.994
28837776.572,0,-14.8073,211.091,-5.09177,1,27.7776,184.631,16.5522,2,-48.758,177.472,18.7436
28837847.284,0,-14.8651,211.372,-5.36031,1,27.5145,185.255,16.8913,2,-48.7897,177.705,18.7596
28837968.924,0,-14.8337,212.13,-5.01156,1,27.4609,186.148,17.1773,2,-48.8416,178.546,18.9959
28838065.527,0,-14.9485,212.765,-4.00367,1,27.2923,186.682,17.3465,2,-48.9242,178.91,19.062
28838148.96,0,-15.036,213.152,-3.66852,1,27.2205,187.098,17.4648,2,-48.9617,179.117,19.1136
28838174.115,0,-15.0438,213.257,-3.73065,1,27.2163,187.04,17.4607,2,-48.9588,179.21,19.0954
28838208.515,0,-15.032,213.403,-3.69066,1,27.2748,187.081,17.3988,2,-48.9305,179.319,19.128
28838220.56,0,-15.0012,213.321,-3.59031,1,27.2863,187.146,17.3701,2,-48.8912,179.344,19.1179
28838256.675,0,-14.8897,213.373,-3.55225,1,27.3593,187.202,17.3867,2,-48.7429,179.551,19.2111
28838281.511,0,-14.6043,213.388,-4.04544,1,27.6841,187.029,17.2542,2,-48.4959,179.759,19.3403
28838293.2,0,-14.5017,213.399,-4.24,1,27.7823,187.075,17.337,2,-48.4047,179.827,19.396
28838318.036,0,-14.3734,213.468,-3.74928,1,27.8947,187.17,17.451,2,-48.3382,180.029,19.4295
28838352.561,0,-14.0958,213.529,-3.29166,1,28.0894,187.178,17.657,2,-48.1037,180.086,19.5651
28838376.647,0,-13.9874,213.539,-3.55798,1,28.1928,187.187,17.691,2,-48.0102,180.165,19.6567
28838388.832,0,-13.9261,213.387,-3.36239,1,28.2114,187.137,17.7504,2,-47.9698,180,19.5836
28838412.795,0,-13.9066,213.49,-3.17109,1,28.2488,187.179,17.7873,2,-47.949,180.112,19.6479
28838436.684,0,-13.96,213.395,-3.61334,1,28.2327,187.107,17.6785,2,-47.9611,180.078,19.641
28838460.647,0,-14.0099,213.278,-4.10678,1,28.1971,187.033,17.6783,2,-48.0651,180.132,19.5655
28838484.643,0,-13.984,213.21,-3.85505,1,28.2155,187.086,17.7114,2,-48.0267,180.091,19.5897
28838496.694,0,-13.9822,213.233,-4.01601,1,28.1872,186.965,17.691,2,-48.0304,180.048,19.5664
28838508.811,0,-13.9941,213.2,-4.05646,1,28.1722,187.01,17.6906,2,-48.0307,180.016,19.5487
28838544.677,0,-13.9971,213.034,-4.64031,1,28.185,186.747,17.6359,2,-48.0404,179.95,19.5393
28838568.666,0,-13.9824,212.937,-4.44143,1,28.2713,186.771,17.5447,2,-48.0193,179.816,19.509
28838580.665,0,-13.9776,212.823,-4.58441,1,28.2262,186.634,17.5331,2,-48.0178,179.722,19.4938
28838604.681,0,-14.0127,212.865,-4.13967,1,28.209,186.664,17.4933,2,-48.0465,179.579,19.3854
28838628.684,0,-14.0749,212.908,-3.63785,1,28.1827,186.621,17.3755,2,-48.12,179.631,19.3668
28838652.812,0,-14.174,212.86,-4.52937,1,28.0436,186.514,17.3115,2,-48.1873,179.83,19.4622
28838676.82,0,-14.3335,212.949,-4.7727,1,27.9218,186.703,17.1453,2,-48.4042,180.029,19.4135
28838700.801,0,-14.4965,213.162,-4.03986,1,27.794,187.038,17.2171,2,-48.5705,180.171,19.3472
28838725.02,0,-14.5739,213.406,-3.80975,1,27.8327,186.955,17.0929,2,-48.5986,180.122,19.3359
28838736.809,0,-14.5912,213.371,-3.72419,1,27.7526,187.218,17.2692,2,-48.5978,180.191,19.383
28838895.226,0,-14.5572,212.925,-3.32003,1,27.7409,186.625,17.3482,2,-48.5459,179.497,19.3495
28838989.115,0,-14.4405,212.241,-3.79812,1,27.7994,186.148,17.5217,2,-48.4695,178.821,19.2817
28839125.9,0,-13.6859,211.565,-3.49983,1,28.5218,185.566,17.7687,2,-47.7434,178.377,19.5901
28839301.42,0,-12.4923,210.775,-5.05299,1,29.7261,185.152,17.8601,2,-46.6103,177.556,19.3954
28839373.144,0,-12.3063,210.703,-4.37166,1,29.8968,184.832,17.9276,2,-46.4234,177.342,19.4101
28839493.319,0,-12.3656,209.77,-3.70939,1,29.9161,183.997,17.8379,2,-46.4756,176.657,19.4035
28839541.216,0,-12.4911,209.874,-3.42821,1,29.8191,183.868,17.8561,2,-46.6039,176.683,19.4169
28839612.989,0,-12.5531,209.955,-3.89893,1,29.7797,183.979,17.8127,2,-46.6759,176.855,19.5496
28839625.039,0,-12.5901,210.062,-4.00334,1,29.719,184.353,17.9979,2,-46.6997,177.036,19.65
28839660.996,0,-12.5859,210.26,-4.06568,1,29.6653,184.446,18.0841,2,-46.7095,177.167,19.6941
28839673.162,0,-12.5847,210.274,-4.16873,1,29.5666,184.665,18.2292,2,-46.7122,177.287,19.7226
28839696.985,0,-12.6096,210.524,-3.87432,1,29.593,184.932,18.2403,2,-46.7582,177.4,19.685
28839720.977,0,-12.6168,210.667,-3.62276,1,29.5972,184.996,18.2657,2,-46.7362,177.454,19.7018
28839745.304,0,-12.6101,210.718,-3.86206,1,29.6021,185.016,18.2197,2,-46.7288,177.581,19.7634
28839770.222,0,-12.5975,210.687,-4.09534,1,29.6874,185.014,18.1175,2,-46.7295,177.538,19.7249
28839792.956,0,-12.5955,210.53,-4.29853,1,29.6629,185.017,18.1779,2,-46.7201,177.495,19.7662
28839805.089,0,-12.5966,210.545,-4.32684,1,29.6188,184.973,18.2538,2,-46.7517,177.538,19.7887
28839828.963,0,-12.6214,210.581,-3.98209,1,29.6513,184.811,18.1951,2,-46.7574,177.521,19.8368
28839841.015,0,-12.6387,210.543,-3.79202,1,29.6091,184.767,18.2337,2,-46.7736,177.394,19.7932
28839877.082,0,-12.7192,210.534,-3.22191,1,29.5612,184.514,18.2781,2,-46.8116,177.301,19.8568
28839900.977,0,-12.7545,210.414,-3.35912,1,29.4556,184.416,18.4104,2,-46.8415,177.214,19.9149
28839913.024,0,-12.7691,210.357,-3.77981,1,29.4269,184.344,18.3961,2,-46.9057,177.032,19.8165
28839937.134,0,-12.8407,210.25,-3.47712,1,29.4125,184.246,18.2793,2,-46.9964,176.938,19.8322
28839949.072,0,-12.8525,210.142,-3.85217,1,29.3327,184.289,18.288,2,-47.0111,176.693,19.7619
28839972.999,0,-12.9048,209.914,-3.88937,1,29.2667,184.166,18.2382,2,-47.0461,176.553,19.7423
28839985.137,0,-12.9239,209.782,-4.5182,1,29.2705,183.992,18.0903,2,-47.1005,176.506,19.6889
28840045.125,0,-13.0945,209.543,-4.46061,1,29.3157,183.742,17.8496,2,-47.1309,176.262,19.6924
28840057.094,0,-13.1268,209.238,-4.84525,1,29.2591,183.676,17.8357,2,-47.1896,176.235,19.62
28840069.22,0,-13.1738,209.289,-5.01847,1,29.2093,183.83,17.8767,2,-47.2307,176.23,19.5941
28840105.175,0,-13.2606,209.518,-4.56771,1,29.1252,183.831,17.8013,2,-47.2964,176.308,19.5342
28840129.142,0,-13.2338,209.558,-4.73887,1,29.0909,184.007,17.8819,2,-47.2734,176.548,19.5889
28840153.157,0,-13.1252,209.635,-4.94433,1,29.1047,184.098,17.9172,2,-47.2487,176.651,19.6065
28840165.178,0,-13.114,209.818,-4.51134,1,29.1406,184.238,17.9098,2,-47.2171,176.777,19.6515
28840201.15,0,-13.005,209.934,-4.67217,1,29.1656,184.359,18.026,2,-47.1579,176.972,19.6614
28840213.151,0,-12.9642,210.062,-4.15575,1,29.2493,184.534,18.0491,2,-47.1043,177.161,19.6889
28840237.111,0,-12.8698,210.5,-3.50043,1,29.3701,184.641,18.0674,2,-46.9779,177.333,19.739
28840261.131,0,-12.8044,210.621,-3.49415,1,29.4489,184.838,18.1167,2,-46.9373,177.411,19.7425
28840285.129,0,-12.7762,210.757,-3.477,1,29.4246,184.956,18.2478,2,-46.8828,177.413,19.778
28840297.149,0,-12.7587,210.72,-3.36999,1,29.4072,185.023,18.3297,2,-46.8619,177.444,19.7906
28840321.233,0,-12.7382,210.814,-3.4225,1,29.4138,185.06,18.418,2,-46.8406,177.44,19.8438
28840345.254,0,-12.7467,210.806,-3.80722,1,29.3691,185.001,18.4694,2,-46.913,177.362,19.8324
28840357.256,0,-12.7848,210.707,-4.03381,1,29.3368,184.934,18.4638,2,-46.9883,177.382,19.808
28840381.249,0,-12.8888,210.644,-4.07656,1,29.292,184.922,18.4011,2,-47.098,177.233,19.7497
28840405.216,0,-13.1123,210.634,-4.49431,1,29.105,184.769,18.2505,2,-47.232,177.205,19.8438
28840441.214,0,-13.3755,210.542,-3.99042,1,28.9399,184.504,18.0898,2,-47.454,177.132,19.7766
28840453.283,0,-13.5572,210.514,-3.61051,1,28.7377,184.502,18.1131,2,-47.6212,177.124,19.7723
28840477.269,0,-13.8596,210.291,-3.2977,1,28.4119,184.543,18.1365,2,-47.8953,176.984,19.6588
28840501.248,0,-14.0801,210.316,-3.77838,1,28.1871,184.589,18.085,2,-48.0856,177.009,19.6973
28840525.201,0,-14.2324,210.394,-3.93314,1,28.0496,184.691,18.0402,2,-48.2871,177.11,19.6626
28840537.378,0,-14.3401,210.568,-3.57753,1,27.96,184.773,18.0502,2,-48.3909,177.128,19.618
28840549.238,0,-14.4094,210.618,-3.35637,1,27.8515,184.816,18.0853,2,-48.4749,177.204,19.6121
28840585.22,0,-14.5643,210.925,-3.41345,1,27.7937,184.749,17.8961,2,-48.6354,177.317,19.6115
28840597.312,0,-14.5482,211.046,-3.76917,1,27.7575,184.789,17.8919,2,-48.6688,177.405,19.644
28840633.216,0,-14.5877,211.011,-4.33421,1,27.6935,184.905,17.9176,2,-48.7679,177.65,19.687
28840645.316,0,-14.5795,211.142,-4.03304,1,27.6356,185.053,18.0202,2,-48.7451,177.713,19.6917
28840669.226,0,-14.5826,211.411,-3.83388,1,27.6635,185.279,18.0076,2,-48.6672,177.989,19.7825
28840693.268,0,-14.532,211.579,-3.92211,1,27.6717,185.365,18.1003,2,-48.6069,178.126,19.8294
28840717.264,0,-14.5488,211.91,-3.4443,1,27.6693,185.626,18.1987,2,-48.547,178.294,19.9397
28840753.315,0,-14.4777,211.867,-3.89428,1,27.719,185.885,18.2325,2,-48.4676,178.375,19.9878
28840765.215,0,-14.418,211.899,-3.57367,1,27.8254,185.906,18.1857,2,-48.431,178.441,19.9975
28840801.41,0,-14.2681,211.653,-4.17487,1,27.8897,185.972,18.377,2,-48.3055,178.538,20.0699
28840813.551,0,-14.2574,211.76,-3.81494,1,27.9423,186.085,18.4066,2,-48.2704,178.5,20.0763
28840849.397,0,-14.147,211.722,-3.85205,1,27.991,186.042,18.4405,2,-48.2337,178.538,20.0092
28840873.459,0,-14.038,211.619,-4.38047,1,28.0375,186.057,18.4401,2,-48.1852,178.499,20.0114
28840897.512,0,-13.994,211.539,-3.99158,1,28.1717,185.952,18.4011,2,-48.0693,178.5,20.0731
28840921.384,0,-13.9457,211.609,-3.48266,1,28.252,185.932,18.5049,2,-48.0111,178.45,20.0806
28840945.345,0,-13.9315,211.502,-3.29833,1,28.3433,185.86,18.4474,2,-47.9749,178.331,20.1195
28840969.528,0,-13.9432,211.419,-3.19178,1,28.33,185.673,18.4822,2,-47.9666,178.18,20.1212
28841005.298,0,-13.954,211.118,-2.90559,1,28.2828,185.596,18.5501,2,-47.9806,177.959,20.0836
28841017.731,0,-13.9693,210.91,-3.02381,1,28.2501,185.57,18.5568,2,-48.0653,177.851,20.0079
28841041.853,0,-13.9667,210.718,-4.18556,1,28.1785,185.168,18.4759,2,-48.093,177.476,19.9551
28841065.41,0,-14.0407,210.421,-3.90685,1,28.1557,184.923,18.355,2,-48.1914,177.329,19.896
28841077.524,0,-14.1372,210.356,-3.94342,1,28.0808,184.722,18.3185,2,-48.2915,177.203,19.808
28841113.421,0,-14.3184,210.164,-3.85321,1,27.8563,184.407,18.2971,2,-48.468,176.891,19.674
28841137.471,0,-14.4641,210.048,-3.54951,1,27.7557,184.197,18.1577,2,-48.5469,176.613,19.6466
28841149.368,0,-14.4992,209.948,-3.45247,1,27.7581,184.165,18.1048,2,-48.5855,176.344,19.5346
28841173.418,0,-14.5242,209.742,-3.35761,1,27.7172,183.977,18.0904,2,-48.5803,176.245,19.5709
28841185.552,0,-14.4888,209.642,-3.75885,1,27.6755,183.792,18.1171,2,-48.5625,176.196,19.6108
28841221.526,0,-14.3961,209.379,-4.02264,1,27.8072,183.676,18.1433,2,-48.5097,176.008,19.631
28841245.489,0,-14.3439,209.405,-3.556,1,27.8902,183.542,18.2057,2,-48.3913,175.867,19.7232
28841269.468,0,-14.271,209.296,-3.76208,1,28.0231,183.462,18.1576,2,-48.3382,175.852,19.8209
28841293.482,0,-14.2425,209.202,-4.18374,1,28.0512,183.407,18.2147,2,-48.3565,175.704,19.6976
28841329.473,0,-14.2353,209.148,-3.78041,1,28.0808,183.367,18.2709,2,-48.3595,175.591,19.6471
28841342.037,0,-14.2119,209.07,-4.03662,1,28.0781,183.351,18.2834,2,-48.2838,175.542,19.7075
28841365.471,0,-14.2575,209.063,-4.16292,1,28.0287,183.131,18.1863,2,-48.3162,175.444,19.67
28841389.463,0,-14.2584,208.911,-4.43209,1,28.0619,183.004,18.0692,2,-48.393,175.308,19.539
28841401.635,0,-14.2771,208.948,-4.08275,1,28.1105,182.88,17.9846,2,-48.3636,175.291,19.5619
28841425.481,0,-14.2733,208.724,-4.36868,1,28.1191,182.798,17.9262,2,-48.3989,175.238,19.5494
28841449.425,0,-14.3468,208.817,-3.85567,1,28.0159,182.876,17.9432,2,-48.4207,175.312,19.6149
28841485.41,0,-14.3954,208.589,-3.65652,1,28.0005,182.606,17.8787,2,-48.4301,175.182,19.6611
28841497.477,0,-14.3905,208.41,-4.56246,1,28.0288,182.5,17.8113,2,-48.4825,175.098,19.6004
