time(ms), x(mm), y, z, ax(m/s2), ay, az
28940183.066,-16.734967025,293.80118233,90.113235262,0.25072026131,3.1177441422,0.57166552714
28940183.566,-16.739963724,293.82462163,90.107472088,0.15277626911,2.8964280604,0.52014707888
28940184.066,-16.745504047,293.84739522,90.102036883,0.054776649454,2.6751186477,0.46864003199
28940184.566,-16.751557872,293.86956765,90.096894413,-0.043271929451,2.4538126315,0.41713317425
28940185.066,-16.758095076,293.89120345,90.092009448,-0.14136310675,2.2325068391,0.36561636349
28940185.566,-16.765085537,293.91236717,90.087346757,-0.23949082609,2.0111982,0.31408052417
28940186.066,-16.772499131,293.93312337,90.082871106,-0.33764933761,1.7898837442,0.26251765092
28940186.566,-16.780305738,293.95353658,90.078547266,-0.43583319549,1.568560604,0.21092080619
28940187.066,-16.788475234,293.97367135,90.074340003,-0.53403725911,1.3472260129,0.15928412242
28940187.566,-16.796977497,293.99359223,90.070214087,-0.6322566917,1.1258773066,0.10760280083
28940188.066,-16.805782405,294.01336377,90.066134286,-0.73048696123,0.90451192242,0.05587311284
28940188.566,-16.814859835,294.03305051,90.062065368,-0.82872383913,0.68312739975,0.0040923991053
28940189.066,-16.824179664,294.05271699,90.057972101,-0.92696340159,0.46172137933,-0.047740929036
28940189.566,-16.83371177,294.07242776,90.053819255,-1.025202028,0.24029160402,-0.099627390636
28940190.066,-16.843426032,294.09224738,90.049571597,-1.1234364015,0.018835918427,-0.15156643394
28940190.566,-16.853292325,294.11224037,90.045193896,-1.2216635103,-0.20264773201,-0.20355643668
28940191.066,-16.863280529,294.1324713,90.040650919,-1.3198806447,-0.42416129968,-0.25559470621
28940191.566,-16.87336052,294.1530047,90.035907437,-1.4180854003,-0.64570663614,-0.30767747857
28940192.066,-16.883502176,294.17390512,90.030928216,-1.5162756768,-0.8672854922,-0.3597999186
28940192.566,-16.893675375,294.19523711,90.025678025,-1.6144496769,-1.0888995171,-0.4119561207
28940193.066,-16.903849994,294.21706522,90.020121633,-1.7126059084,-1.3105502598,-0.46413910741
28940193.566,-16.91399591,294.23945398,90.014223807,-1.8107431834,-1.5322391686,-0.51634082982
28940194.066,-16.924083002,294.26246795,90.007949317,-1.9088606185,-1.7539675916,-0.56855216752
28940194.566,-16.934081147,294.28617167,90.001262931,-2.0069576338,-1.9757367758,-0.62076292885
28940195.066,-16.943960222,294.31062968,89.994129417,-2.1050339562,-2.1975478694,-0.67296184941
28940195.566,-16.953690105,294.33590655,89.986513543,-2.2030896149,-2.419401919,-0.72513659416
28940196.066,-16.963240674,294.36206679,89.978380078,-2.3011249462,-2.6412998727,-0.77727375491
28940196.566,-16.972581806,294.38917498,89.96969379,-2.3991405896,-2.8632425772,-0.82935885192
28940197.066,-16.981683378,294.41729564,89.960419448,-2.4971374904,-3.0852307802,-0.88137633352
28940197.566,-16.990515269,294.44649334,89.95052182,-2.5951168995,-3.3072651295,-0.93330957479
28940198.066,-16.999047356,294.4768326,89.939965673,-2.6930803709,-3.5293461717,-0.98514087995
28940198.566,-17.007249516,294.50837798,89.928715778,-2.7910297658,-3.7514743547,-1.036851479
28940199.066,-17.015091627,294.54119403,89.916736902,-2.8889672485,-3.9736500244,-1.0884215311
28940199.566,-17.022543566,294.57534529,89.903993813,-2.9868952894,-4.1958734275,-1.1398301213
28940200.066,-17.029575212,294.61089631,89.89045128,-3.0848166628,-4.4181447087,-1.1910552632
28940200.566,-17.036156441,294.64791162,89.87607407,-3.1827344472,-4.6404639118,-1.2420738969
28940201.066,-17.042257131,294.68645579,89.860826954,-3.2806520259,-4.8628309786,-1.2928618899
28940201.566,-17.047847161,294.72659335,89.844674698,-3.3785730857,-5.0852457488,-1.3433940371
28940202.066,-17.052896406,294.76838885,89.827582072,-3.4765016171,-5.3077079592,-1.39364406
28940202.566,-17.057374746,294.81190684,89.809513843,-3.5744419125,-5.5302172422,-1.4435846078
28940203.066,-17.061252057,294.85721186,89.79043478,-3.6723985689,-5.7527731272,-1.4931872563
28940203.566,-17.064498217,294.90436845,89.770309652,-3.7703764826,-5.9753750366,-1.5424225089
28940204.066,-17.067083103,294.95344117,89.749103226,-3.8683808537,-6.1980222882,-1.5912597956
28940204.566,-17.068976594,295.00449457,89.726780272,-3.9664171806,-6.4207140911,-1.6396674741
28940205.066,-17.070148567,295.05759317,89.703305557,-4.0284686205,-6.5840281741,-1.6732045203
28940205.566,-17.070568898,295.11280154,89.67864385,-3.8834123936,-6.4056309964,-1.6236545033
28940206.066,-17.070214493,295.17016475,89.652770664,-3.6644883351,-6.105254318,-1.5446690899
28940206.566,-17.069102655,295.22961589,89.62572331,-3.4454968832,-5.8046479758,-1.4658210571
28940207.066,-17.067265104,295.29104814,89.597561138,-3.2265223846,-5.5039624615,-1.3871951776
28940207.566,-17.064733574,295.3543546,89.568343529,-3.0075582551,-5.2031976817,-1.3088371735
28940208.066,-17.061539803,295.41942839,89.538129863,-2.7885983226,-4.902353649,-1.2307901691
28940208.566,-17.057715526,295.48616261,89.506979521,-2.5696368268,-4.6014304822,-1.1530946874
28940209.066,-17.053292479,295.55445038,89.474951882,-2.350668421,-4.3004284074,-1.0757886499
28940209.566,-17.048302399,295.6241848,89.442106326,-2.1316881697,-3.9993477566,-0.99890737633
28940210.066,-17.042777021,295.695259,89.408502234,-1.9126915496,-3.6981889685,-0.92248358374
28940210.566,-17.036748082,295.76756607,89.374198985,-1.6936744484,-3.3969525874,-0.84654738521
28940211.066,-17.030247318,295.84099913,89.33925596,-1.4746331656,-3.0956392635,-0.77112628983
28940211.566,-17.023306465,295.9154513,89.303732539,-1.2555644097,-2.7942497516,-0.69624520087
28940212.066,-17.015957258,295.99081567,89.267688102,-1.0364652996,-2.4927849106,-0.62192641691
28940212.566,-17.008231435,296.06698538,89.231182029,-0.81733336232,-2.1912457028,-0.54818962887
28940213.066,-17.000160731,296.14385351,89.194273699,-0.59816653279,-1.8896331929,-0.47505192154
28940213.566,-16.991776882,296.2213132,89.157022494,-0.3789631524,-1.5879485467,-0.40252777169
28940214.066,-16.983111624,296.29925754,89.119487793,-0.15972196886,-1.2861930308,-0.33062904845
28940214.566,-16.974196694,296.37757964,89.081728976,0.059557866283,-0.98436801032,-0.25936501202
28940215.066,-16.965063827,296.45617263,89.043805424,0.27887679696,-0.68247494914,-0.18874231459
28940215.566,-16.95574476,296.53492961,89.005776516,0.4982348658,-0.38051540695,-0.11876499916
28940216.066,-16.946271228,296.61374369,88.967701632,0.71763171333,-0.078491039705,-0.049434499955
28940216.566,-16.936674968,296.69250798,88.929640153,0.93706658008,0.22359640264,0.019250358271
28940217.066,-16.926987717,296.77111559,88.891651459,1.1565383084,0.52574507759,0.087293358619
28940217.566,-16.917241209,296.84945964,88.85379493,1.3760453416,0.82795305027,0.15470089407
28940218.066,-16.907467181,296.92743324,88.816129945,1.5955857275,1.1302182961,0.22148196498
28940218.566,-16.897697369,297.00492949,88.778715886,1.8151571181,1.4325387012,0.28764818017
28940219.066,-16.88796351,297.08184151,88.741612131,2.0347567704,1.7349120633,0.35321375644
28940219.566,-16.878297338,297.15806241,88.704878062,2.2543815488,2.0373360942,0.41819551632
28940220.066,-16.868730592,297.2334853,88.668573057,2.4740279246,2.3398084193,0.48261289006
28940220.566,-16.859295005,297.30800329,88.632756498,2.6936919786,2.6423265802,0.54648791204
28940221.066,-16.850022316,297.38150949,88.597487765,2.913369399,2.9448880338,0.60984522287
28940221.566,-16.840944259,297.45389702,88.562826237,3.1330554867,3.2474901557,0.67271206555
28940222.066,-16.83209257,297.52505897,88.528831294,3.3527451511,3.5501302385,0.73511828669
28940222.566,-16.823498987,297.59488848,88.495562317,3.5724329147,3.852805494,0.79709633451
28940223.066,-16.815195245,297.66327864,88.463078686,3.7921129104,4.1555130531,0.85868125772
28940223.566,-16.807213079,297.73012257,88.43143978,4.0117788844,4.4582499671,0.91991070487
28940224.066,-16.799584227,297.79531338,88.400704981,4.2314241947,4.7610132064,0.9808249227
28940224.566,-16.792340424,297.85874417,88.370933667,4.4510418126,5.0637996629,1.0414667548
28940225.066,-16.785513407,297.92030807,88.34218522,4.6706243206,5.3666061473,1.1018816411
28940225.566,-16.77913491,297.97989818,88.314519018,4.890163915,5.6694293915,1.1621176157
28940226.066,-16.773236672,298.03740761,88.287994443,5.1096524035,5.9722660467,1.2222253058
28940226.566,-16.767850427,298.09272948,88.262670874,5.3290812045,6.2751126832,1.2822579316
28940227.066,-16.763007911,298.14575689,88.238607692,5.5484413487,6.5779657897,1.3422713025
28940227.566,-16.758740862,298.19638296,88.215864275,5.7677234753,6.8808217724,1.4023238184
28940228.066,-16.755081014,298.24450079,88.194500006,5.9869178334,7.183676954,1.4624764667
28940228.566,-16.752060104,298.2900035,88.174574263,6.2060142787,7.4865275714,1.5227928218
28940229.066,-16.749709868,298.33278421,88.156146427,6.3676790456,7.7067477637,1.56642623
28940229.566,-16.748062043,298.37273601,88.139275878,6.2691508659,7.5520253564,1.5337465837
28940230.066,-16.747139417,298.40978065,88.124006177,6.0968516362,7.2909698401,1.4798745254
28940230.566,-16.746924186,298.44396982,88.110309107,5.9245294573,7.029865835,1.4265103674
28940231.066,-16.747387034,298.47539202,88.098136101,5.7521982697,6.7687228287,1.3736015804
28940231.566,-16.748498647,298.50413576,88.08743859,5.5798668234,6.5075433635,1.3210960192
28940232.066,-16.750229709,298.53028956,88.078168005,5.407543512,6.2463300027,1.2689433402
28940232.566,-16.752550904,298.55394194,88.070275779,5.235236371,5.9850853298,1.2170950075
28940233.066,-16.755432917,298.57518139,88.063713342,5.0629530828,5.7238119526,1.1655042878
28940233.566,-16.758846434,298.59409644,88.058432126,4.890700973,5.4625125008,1.1141262547
28940234.066,-16.762762137,298.61077561,88.054383563,4.7184870168,5.2011896307,1.0629177842
28940234.566,-16.767150713,298.62530739,88.051519084,4.546317835,4.9398460229,1.0118375583
28940235.066,-16.771982846,298.63778032,88.04979012,4.3741996982,4.6784843852,0.96084606116
28940235.566,-16.77722922,298.64828289,88.049148104,4.2021385258,4.4171074517,0.90990558103
28940236.066,-16.78286052,298.65690363,88.049544466,4.0301398869,4.155717984,0.85898020773
28940236.566,-16.788847431,298.66373105,88.050930637,3.8582090015,3.8943187718,0.80803583314
28940237.066,-16.795160637,298.66885365,88.05325805,3.6863507395,3.6329126318,0.75704014988
28940237.566,-16.801770823,298.67235996,88.056478136,3.5145696222,3.3715024092,0.70596265059
28940238.066,-16.808648673,298.67433849,88.060542327,3.3428698225,3.1100909773,0.65477462635
28940238.566,-16.815764873,298.67487774,88.065402053,3.1712551637,2.8486812366,0.60344916743
28940239.066,-16.823090106,298.67406624,88.071008746,2.9997291222,2.5872761163,0.55196115967
28940239.566,-16.830595058,298.67199249,88.077313839,2.8282948237,2.325878572,0.50028728673
28940240.066,-16.838250413,298.66874502,88.084268761,2.6569550477,2.0644915877,0.44840602546
28940240.566,-16.846026856,298.66441233,88.091824945,2.4857122226,1.8031181731,0.39629764836
28940241.066,-16.853895071,298.65908293,88.099933823,2.31456843,1.5417613654,0.34394421953
28940241.566,-16.861825743,298.65284534,88.108546825,2.1435254012,1.2804242271,0.29132959529
28940242.066,-16.869789557,298.64578808,88.117615383,1.9725845184,1.0191098468,0.23843942347
28940242.566,-16.877757197,298.63799965,88.127090929,1.8017468134,0.75782133747,0.18526114053
28940243.066,-16.885699348,298.62956857,88.136924894,1.6310129696,0.49656183785,0.13178397223
28940243.566,-16.893586695,298.62058335,88.14706871,1.4603833176,0.23533450918,0.077998932111
28940244.066,-16.901389921,298.61113251,88.157473807,1.289857839,-0.025857462268,0.023898819998
28940244.566,-16.909079713,298.60130456,88.168091618,1.1194361622,-0.2870108686,-0.030521777609
28940245.066,-16.916626754,298.59118801,88.178873575,0.94911756523,-0.54812247833,-0.08526649031
28940245.566,-16.924001729,298.58087137,88.189771107,0.77890097215,-0.80918903882,-0.14033716274
28940246.066,-16.931175323,298.57044317,88.200735648,0.60878495527,-1.0702072753,-0.19573385636
28940246.566,-16.93811822,298.5599919,88.211718628,0.43876773187,-1.3311738925,-0.25145485012
28940247.066,-16.944801105,298.54960609,88.222671479,0.26884716634,-1.592085574,-0.30749664024
28940247.566,-16.951194662,298.53937425,88.233545632,0.099020767352,-1.8529389834,-0.36385394214
28940248.066,-16.957269577,298.52938489,88.244292519,-0.070714311344,-2.1137307641,-0.42051968897
28940248.566,-16.962996534,298.51972653,88.254863572,-0.2403612723,-2.3744575397,-0.47748503376
28940249.066,-16.968346217,298.51048767,88.265210221,-0.40992367437,-2.6351159144,-0.53473934776
28940249.566,-16.973289312,298.50175684,88.275283899,-0.57940543349,-2.8957024724,-0.59227022246
28940250.066,-16.977796502,298.49362254,88.285036036,-0.74881082364,-3.1562137789,-0.65006346724
28940250.566,-16.981838473,298.48617329,88.294418065,-0.91814447709,-3.4166463792,-0.70810311079
28940251.066,-16.985385909,298.4794976,88.303381417,-1.0874113838,-3.6769967986,-0.76637140029
28940251.566,-16.988409494,298.47368398,88.311877522,-1.2566168948,-3.9372615428,-0.82484879973
28940252.066,-16.990879914,298.46882095,88.319857813,-1.4257667193,-4.1974370965,-0.8835139906
28940252.566,-16.992767853,298.46499702,88.327273722,-1.5948669275,-4.4575199238,-0.94234386978
28940253.066,-16.994043995,298.46230071,88.334076679,-1.7654383757,-4.6451292424,-0.98796939097
28940253.566,-16.994679025,298.46082053,88.340218116,-1.9426060268,-4.5177760784,-0.97553925647
28940254.066,-16.994656961,298.4606313,88.3456564,-2.1216190731,-4.304765919,-0.94720066747
28940254.566,-16.994019822,298.46174838,88.350380074,-2.3006829416,-4.0917142571,-0.9187440035
28940255.066,-16.992825401,298.46417091,88.354385884,-2.4797944847,-3.8786256988,-0.89017491096
28940255.566,-16.991131487,298.46789804,88.357670576,-2.6589506866,-3.665503283,-0.86149805274
28940256.066,-16.988995874,298.47292894,88.360230897,-2.8381486272,-3.4523502109,-0.8327174289
28940256.566,-16.986476352,298.47926276,88.362063593,-3.0173854824,-3.2391698484,-0.8038363769
28940257.066,-16.983630713,298.48689865,88.363165412,-3.1966585227,-3.0259657248,-0.7748575721
28940257.566,-16.980516749,298.49583577,88.363533099,-3.3759651162,-2.8127415355,-0.74578302655
28940258.066,-16.977192251,298.50607327,88.363163402,-3.5553027246,-2.5995011399,-0.71661409197
28940258.566,-16.973715011,298.51761031,88.362053066,-3.7346689068,-2.3862485643,-0.68735145687
28940259.066,-16.97014282,298.53044604,88.360198839,-3.9140613156,-2.1729879998,-0.65799514891
28940259.566,-16.966533469,298.54457962,88.357597466,-4.0934776999,-1.9597238042,-0.62854453349
28940260.066,-16.962944751,298.5600102,88.354245695,-4.2729159025,-1.7464605013,-0.59899831499
28940260.566,-16.959434456,298.57673694,88.350140272,-4.4523738612,-1.5332027808,-0.56935453607
28940261.066,-16.956060377,298.59475899,88.345277943,-4.6318496065,-1.3199554984,-0.53961057848
28940261.566,-16.952880305,298.61407551,88.339655456,-4.8113412632,-1.1067236763,-0.50976316214
28940262.066,-16.949952031,298.63468565,88.333269556,-4.9908470473,-0.89351250142,-0.47980834683
28940262.566,-16.947333347,298.65658858,88.32611699,-5.1703652675,-0.68032732732,-0.44974153039
28940263.066,-16.945082044,298.67978343,88.318194505,-5.3498943222,-0.46717367187,-0.41955745156
28940263.566,-16.943255914,298.70426937,88.309498847,-5.5294327003,-0.25405721856,-0.38925018711
28940264.066,-16.941912749,298.73004556,88.300026763,-5.7089789787,-0.040983815151,-0.3588131551
28940264.566,-16.94111034,298.75711114,88.289775,-5.888531821,0.17204052664,-0.32823911407
28940265.066,-16.940906478,298.78546528,88.278740303,-5.9862303786,0.33439258904,-0.29160488343
28940265.566,-16.941358955,298.81510712,88.26691942,-5.744482065,0.28677871577,-0.2303480247
28940266.066,-16.942507695,298.84602886,88.254317455,-5.4147474609,0.18468571697,-0.16271380037
28940266.566,-16.944318525,298.87819381,88.240974164,-5.0849954178,0.082521530547,-0.095081926767
28940267.066,-16.946738071,298.91155777,88.226938287,-4.7552246855,-0.019702064811,-0.027473906692
28940267.566,-16.94971296,298.94607658,88.212258562,-4.4254340482,-0.12197402255,0.040090137313
28940268.066,-16.953189816,298.98170605,88.196983729,-4.0956224709,-0.22428393827,0.10759145398
28940268.566,-16.957115267,299.018402,88.181162525,-3.7657890997,-0.32662205013,0.17501266386
28940269.066,-16.961435938,299.05612024,88.164843691,-3.4359332624,-0.42897923995,0.24233776157
28940269.566,-16.966098455,299.09481661,88.148075964,-3.1060544675,-0.53134703339,0.30955211588
28940270.066,-16.971049444,299.13444691,88.130908083,-2.7761524029,-0.63371760012,0.37664247158
28940270.566,-16.97623553,299.17496698,88.113388788,-2.4462269365,-0.73608375472,0.44359695006
28940271.066,-16.98160334,299.21633262,88.095566816,-2.1162781148,-0.83843895711,0.51040505159
28940271.566,-16.9870995,299.25849965,88.077490907,-1.7863061599,-0.9407773117,0.57705765434
28940272.066,-16.992670635,299.3014239,88.059209799,-1.4563114714,-1.0430935695,0.64354701788
28940272.566,-16.998263371,299.34506119,88.040772231,-1.1262946218,-1.1453831263,0.70986678135
28940273.066,-17.003824334,299.38936733,88.022226943,-0.79625635719,-1.2476420243,0.77601196729
28940273.566,-17.009300151,299.43429815,88.003622672,-0.46619759476,-1.3498669515,0.84197897991
28940274.066,-17.014637447,299.47980946,87.985008158,-0.13611942096,-1.4520552414,0.90776560697
28940274.566,-17.019782848,299.52585708,87.966432138,0.19397690881,-1.5542048744,0.9733710208
28940275.066,-17.024682979,299.57239683,87.947943353,0.52408997332,-1.6563144757,1.0387957776
28940275.566,-17.029284467,299.61938454,87.929590541,0.85421818502,-1.7583833174,1.1040418193
28940276.066,-17.033533938,299.66677602,87.91142244,1.1843597939,-1.8604113163,1.1691124722
28940276.566,-17.037378018,299.71452709,87.89348779,1.5145128855,-1.9623990359,1.2340124494
28940277.066,-17.040763332,299.76259356,87.875835328,1.7921298843,-2.0388714771,1.2833301406
28940277.566,-17.043636506,299.81093127,87.858513795,1.8544466045,-2.0109424568,1.2693923264
28940278.066,-17.045954319,299.85950024,87.841563648,1.8616030429,-1.9562810097,1.239265906
28940278.566,-17.047715146,299.90827775,87.824991425,1.8687320447,-1.9016170253,1.2091258444
28940279.066,-17.048928012,299.95724552,87.808794975,1.8758372668,-1.8469515268,1.1789713803
28940279.566,-17.049601946,300.00638525,87.792972148,1.8829222381,-1.7922854951,1.1488017963
28940280.066,-17.049745972,300.05567864,87.777520794,1.8899903875,-1.7376198808,1.1186164235
28940280.566,-17.049369117,300.10510739,87.762438762,1.8970450431,-1.6829556052,1.0884146445
28940281.066,-17.048480409,300.15465323,87.747723902,1.9040894317,-1.6282935601,1.0581958913
28940281.566,-17.047088873,300.20429784,87.733374064,1.9111266803,-1.5736346071,1.0279596458
28940282.066,-17.045203536,300.25402294,87.719387097,1.9181598126,-1.5189795794,0.99770544139
28940282.566,-17.042833425,300.30381023,87.705760851,1.9251917528,-1.4643292795,0.96743286002
28940283.066,-17.039987565,300.35364141,87.692493177,1.9322253224,-1.4096844812,0.93714153469
28940283.566,-17.036674984,300.4034982,87.679581923,1.9392632415,-1.3550459283,0.90683114836
28940284.066,-17.032904708,300.45336229,87.667024939,1.9463081284,-1.3004143355,0.87650143437
28940284.566,-17.028685763,300.5032154,87.654820075,1.9533625003,-1.2457903875,0.84615217492
28940285.066,-17.024027176,300.55303923,87.642965182,1.960428771,-1.1911747405,0.81578320421
28940285.566,-17.018937974,300.60281548,87.631458107,1.9675092548,-1.1365680199,0.7853944044
28940286.066,-17.013427182,300.65252586,87.620296702,1.9746061618,-1.081970823,0.75498570927
28940286.566,-17.007503828,300.70215207,87.609478816,1.9817216023,-1.0273837167,0.72455710112
28940287.066,-17.001176937,300.75167582,87.599002299,1.9888575835,-0.97280723915,0.69410861351
28940287.566,-16.994455537,300.80107882,87.588865,1.9960160118,-0.91824189862,0.66364032871
28940288.066,-16.987348654,300.85034278,87.579064769,2.0031986923,-0.86368817398,0.63315237922
28940288.566,-16.979865313,300.89944938,87.569599455,2.0104073276,-0.80914651525,0.60264494742
28940289.066,-16.972014543,300.94838035,87.56046691,2.0176435199,-0.75461734241,0.57211826521
28940289.566,-16.963805369,300.99711739,87.551664981,2.0249087704,-0.70010104625,0.54157261403
28940290.066,-16.955246818,301.0456422,87.54319152,2.0322044786,-0.64559798834,0.51100832494
28940290.566,-16.946347915,301.09393649,87.535044375,2.0395319437,-0.59110850071,0.48042577886
28940291.066,-16.937117689,301.14198196,87.527221397,2.0468923639,-0.53663288603,0.44982540605
28940291.566,-16.927565165,301.18976032,87.519720434,2.0542868373,-0.48217141754,0.41920768578
28940292.066,-16.917699369,301.23725328,87.512539338,2.0617163616,-0.42772433915,0.38857314733
28940292.566,-16.907529329,301.28444254,87.505675957,2.069181834,-0.37329186543,0.35792236922
28940293.066,-16.89706407,301.3313098,87.499128141,2.0766840529,-0.31887418124,0.32725597865
28940293.566,-16.886312619,301.37783678,87.492893741,2.0842237158,-0.26447144247,0.29657465291
28940294.066,-16.875284004,301.42400517,87.486970605,2.0918014213,-0.21008377547,0.26587911823
28940294.566,-16.863987249,301.46979669,87.481356583,2.0994176689,-0.15571127701,0.23517014988
28940295.066,-16.852431382,301.51519303,87.476049526,2.1070728593,-0.10135401453,0.20444857198
28940295.566,-16.840625428,301.5601759,87.471047282,2.1147672936,-0.047012026265,0.17371525862
28940296.066,-16.828578416,301.60472702,87.466347702,2.1225011752,0.0073146793001,0.14297113225
28940296.566,-16.816299371,301.64882808,87.461948636,2.1302746087,0.061626122831,0.11221716465
28940297.066,-16.803797319,301.69246079,87.457847932,2.1380876007,0.11592235463,0.081454376299
28940297.566,-16.791081287,301.73560685,87.454043441,2.1459400601,0.17020345441,0.050683837346
28940298.066,-16.778160301,301.77824797,87.450533013,2.1538317977,0.22446953112,0.019906666257
28940298.566,-16.765043389,301.82036587,87.447314496,2.1617625273,0.27872072353,-0.010875969238
28940299.066,-16.751739576,301.86194223,87.444385742,2.1697318651,0.33295719956,-0.041662852364
28940299.566,-16.73825789,301.90295877,87.441744599,2.1777393306,0.38717915697,-0.072452717637
28940300.066,-16.724607355,301.94339719,87.439388918,2.1857843456,0.44138682246,-0.10324424995
28940300.566,-16.710797,301.9832392,87.437316547,2.1938662367,0.49558045297,-0.13403608649
28940301.066,-16.69683585,302.0224665,87.435525337,2.2019842318,0.54976033408,-0.16482681366
28940301.566,-16.682732932,302.06106081,87.434013138,2.210137465,0.60392678188,-0.1956149705
28940302.066,-16.668497272,302.09900381,87.432777799,2.218324972,0.6580801412,-0.22639904613
28940302.566,-16.654137898,302.13627723,87.43181717,2.2265456935,0.71222078669,-0.25717748045
28940303.066,-16.639663834,302.17286276,87.4311291,2.2347984741,0.76634912274,-0.28794866466
28940303.566,-16.625084109,302.20874212,87.43071144,2.2430820625,0.82046558324,-0.31871094072
28940304.066,-16.610407748,302.243897,87.430562039,2.2513951112,0.87457063136,-0.34946260104
28940304.566,-16.595643778,302.27830911,87.430678747,2.2597361779,0.92866476033,-0.38020188888
28940305.066,-16.580801225,302.31196016,87.431059413,2.2681037238,0.98274849282,-0.41092699798
28940305.566,-16.565889116,302.34483185,87.431701887,2.2764961146,1.0368223808,-0.44163607287
28940306.066,-16.550916477,302.37690589,87.432604019,2.2849116215,1.0908870068,-0.47232720826
28940306.566,-16.535892335,302.40816398,87.433763659,2.2933484183,1.1449429818,-0.50299844918
28940307.066,-16.520825717,302.43858784,87.435178656,2.3018045848,1.1989909477,-0.5336477911
28940307.566,-16.505725648,302.46815915,87.43684686,2.3102781039,1.2530315749,-0.5642731788
28940308.066,-16.490601155,302.49685964,87.438766122,2.3187668638,1.3070655645,-0.59487250824
28940308.566,-16.475461266,302.52467101,87.440934289,2.3272686562,1.3610936469,-0.62544362409
28940309.066,-16.460315005,302.55157495,87.443349213,2.335781177,1.4151165823,-0.65598432132
28940309.566,-16.4451714,302.57755318,87.446008743,2.344302026,1.4691351605,-0.68649234365
28940310.066,-16.430039478,302.60258741,87.448910728,2.3528287067,1.5231502013,-0.71696538515
28940310.566,-16.414928264,302.62665933,87.452053019,2.3613586261,1.5771625544,-0.74740108783
28940311.066,-16.399846785,302.64975065,87.455433465,2.3698890947,1.6311730991,-0.77779704369
28940311.566,-16.384804068,302.67184309,87.459049916,2.3784173253,1.6851827444,-0.80815079237
28940312.066,-16.369809139,302.69291833,87.462900221,2.3869404341,1.7391924296,-0.83845982268
28940312.566,-16.354871025,302.7129581,87.466982231,2.3954554395,1.7932031235,-0.86872157154
28940313.066,-16.339998751,302.73194409,87.471293794,2.3836854368,1.8377136978,-0.88955560764
28940313.566,-16.325201346,302.74985801,87.475832761,2.2741655199,1.8364407733,-0.86517023572
28940314.066,-16.310488247,302.76668972,87.480595827,2.1351846877,1.8214136671,-0.82720234911
28940314.566,-16.295870887,302.78246836,87.485574117,1.9961413411,1.8064083664,-0.78925448901
28940315.066,-16.281361295,302.7972349,87.490757084,1.8570449756,1.7914266292,-0.75133491043
28940315.566,-16.266971501,302.81103031,87.496134178,1.717899127,1.7764674647,-0.71344890203
28940316.066,-16.252713535,302.82389556,87.501694851,1.5787072279,1.7615298762,-0.67560149423
28940316.566,-16.238599428,302.8358716,87.507428554,1.4394726086,1.7466128622,-0.63779745787
28940317.066,-16.224641209,302.84699942,87.513324737,1.3001984963,1.7317154145,-0.60004130391
28940317.566,-16.210850908,302.85731999,87.519372853,1.1608880183,1.7168365204,-0.56233728644
28940318.066,-16.197240556,302.86687426,87.525562352,1.0215441988,1.7019751605,-0.52468939778
28940318.566,-16.183822183,302.87570321,87.531882685,0.88216996308,1.6871303106,-0.48710137331
28940319.066,-16.170607818,302.8838478,87.538323304,0.74276813429,1.67230094,-0.44957668747
28940319.566,-16.157609492,302.89134902,87.544873659,0.60334143621,1.6574860128,-0.41211855615
28940320.066,-16.144839236,302.89824781,87.551523203,0.46389249203,1.6426844868,-0.37472993484
28940320.566,-16.132309078,302.90458516,87.558261385,0.32442382534,1.6278953144,-0.33741351964
28940321.066,-16.120031049,302.91040203,87.565077657,0.18493785886,1.6131174417,-0.30017174582
28940321.566,-16.10801718,302.91573939,87.57196147,0.045436916304,1.5983498094,-0.26300678831
28940322.066,-16.0962795,302.92063821,87.578902276,-0.094076778965,1.5835913521,-0.22592056165
28940322.566,-16.084830039,302.92513946,87.585889525,-0.23360110408,1.5688409983,-0.18891471825
28940323.066,-16.073680827,302.9292841,87.592912669,-0.37313403573,1.5540976709,-0.15199064986
28940323.566,-16.062843896,302.9331131,87.599961158,-0.51267365124,1.5393602868,-0.11514948576
28940324.066,-16.052331273,302.93666744,87.607024444,-0.65221812863,1.5246277567,-0.078392093054
28940324.566,-16.042154991,302.93998808,87.614091979,-0.79176574565,1.5098989863,-0.041719076646
28940325.066,-16.032327078,302.94311598,87.621153212,-0.93131488253,1.4951728738,-0.0051307773646
28940325.566,-16.022859566,302.94609213,87.628197596,-1.0708640189,1.4804483132,0.031372726379
28940326.066,-16.013764483,302.94895748,87.635214581,-1.2104117374,1.4657241913,0.067791620699
28940326.566,-16.005053861,302.95175301,87.642193619,-1.3499567209,1.4509993898,0.10412635575
28940327.066,-15.996739728,302.95451968,87.64912416,-1.4894977552,1.4362727843,0.14037764653
28940327.566,-15.988834116,302.95729846,87.655995657,-1.6290337278,1.4215432444,0.17654647248
28940328.066,-15.981349054,302.96013032,87.662797559,-1.7685636287,1.4068096342,0.21263407933
28940328.566,-15.974296573,302.96305623,87.669519318,-1.9080865514,1.3920708115,0.2486419783
28940329.066,-15.967688702,302.96611716,87.676150386,-2.0476016914,1.377325629,0.28457194619
28940329.566,-15.961537472,302.96935408,87.682680213,-2.187108348,1.3625729333,0.32042602687
28940330.066,-15.955854912,302.97280795,87.68909825,-2.3266059246,1.3478115651,0.35620653128
