time since 1970(s), ms
1401178645, 492
timestamp(us), fingerID, X1, Y1, Z1, fingerID, X2, Y2, Z2, fingerID, X3, Y3, Z3, edge1, edge2, edge3
27362366103 , 0 , -1.35412 , 306.827 , 33.0911 , 1 , -57.5225 , 260.627 , 58.0392 , 2 , 53.1905 , 266.534 , 73.7187 , 76.8882 , 79.0526 , 111.974 , 
27362390443 , 0 , -1.61984 , 307.743 , 33.1796 , 1 , -57.721 , 261.28 , 58.0946 , 2 , 53.0033 , 267.745 , 73.8651 , 76.9864 , 78.9862 , 112.028 , 
27362414061 , 0 , -1.96352 , 308.381 , 33.0616 , 1 , -57.8733 , 262.152 , 58.2002 , 2 , 52.6234 , 268.324 , 73.6794 , 76.779 , 78.9564 , 111.746 , 
27362438013 , 0 , -2.37357 , 309.228 , 32.6079 , 1 , -58.2581 , 263.243 , 58.0609 , 2 , 52.0607 , 268.46 , 73.2348 , 76.7176 , 79.2194 , 111.48 , 
27362450177 , 0 , -2.59798 , 309.082 , 32.2011 , 1 , -58.4927 , 264.086 , 58.1809 , 2 , 51.8054 , 268.317 , 72.8693 , 76.3139 , 79.2174 , 111.352 , 
27362474539 , 0 , -3.04593 , 310.501 , 32.3075 , 1 , -58.8809 , 264.899 , 57.8745 , 2 , 51.2938 , 269.039 , 72.501 , 76.4903 , 79.2932 , 111.218 , 
27362498131 , 0 , -3.51013 , 311.477 , 32.2757 , 1 , -59.2443 , 266.005 , 58.1068 , 2 , 50.4761 , 268.679 , 71.9684 , 76.4277 , 79.5091 , 110.625 , 
27362522101 , 0 , -4.00415 , 312.328 , 32.1595 , 1 , -59.6498 , 266.758 , 58.0291 , 2 , 49.7377 , 269.057 , 71.6741 , 76.4352 , 79.5106 , 110.259 , 
27362546141 , 0 , -4.47685 , 313.469 , 31.8823 , 1 , -59.9973 , 267.818 , 58.1711 , 2 , 49.1647 , 269.885 , 71.4716 , 76.5354 , 79.6512 , 109.989 , 
27362558226 , 0 , -4.67757 , 313.9 , 31.6352 , 1 , -60.16 , 268.274 , 58.1898 , 2 , 48.9075 , 270.081 , 71.3532 , 76.5844 , 79.8056 , 109.874 , 
27362570089 , 0 , -4.83447 , 314.661 , 31.7947 , 1 , -60.3163 , 268.203 , 57.9711 , 2 , 48.8273 , 270.574 , 71.3136 , 76.9527 , 79.9061 , 109.982 , 
27362606135 , 0 , -5.25101 , 316.334 , 32.0264 , 1 , -60.6342 , 269.022 , 57.8465 , 2 , 48.1404 , 271.112 , 71.0603 , 77.281 , 80.1204 , 109.594 , 
27362630072 , 0 , -5.427 , 317.48 , 31.0742 , 1 , -60.8834 , 268.979 , 57.3167 , 2 , 47.6753 , 272.026 , 71.1394 , 78.2076 , 80.5675 , 109.478 , 
27362654093 , 0 , -5.75048 , 318.298 , 31.3473 , 1 , -61.1071 , 269.417 , 57.0951 , 2 , 47.5566 , 273.42 , 71.1265 , 78.209 , 80.2376 , 109.639 , 
27362666128 , 0 , -5.93187 , 318.873 , 31.353 , 1 , -61.378 , 270.118 , 56.9871 , 2 , 47.8168 , 274.858 , 71.0748 , 78.1564 , 80.0253 , 110.202 , 
27362690127 , 0 , -6.29895 , 320.545 , 30.5371 , 1 , -61.575 , 270.484 , 56.7313 , 2 , 47.6893 , 275.625 , 70.4511 , 79.0421 , 80.7816 , 110.242 , 
27362714366 , 0 , -6.61774 , 322.34 , 30.007 , 1 , -61.9321 , 271.727 , 56.7324 , 2 , 47.4055 , 276.678 , 70.3011 , 79.5961 , 81.4071 , 110.287 , 
27362738063 , 0 , -6.88299 , 323.224 , 29.6439 , 1 , -62.2383 , 272.719 , 56.7178 , 2 , 47.103 , 277.783 , 70.2053 , 79.6739 , 81.3916 , 110.286 , 
27362762117 , 0 , -7.14236 , 325.294 , 29.3883 , 1 , -62.4265 , 274.251 , 56.8791 , 2 , 47.039 , 279.437 , 70.2784 , 80.1095 , 81.9174 , 110.404 , 
27362774410 , 0 , -7.25505 , 326.641 , 29.4016 , 1 , -62.6723 , 275.097 , 56.8675 , 2 , 46.878 , 279.879 , 70.3439 , 80.5122 , 82.4216 , 110.48 , 
27362798090 , 0 , -7.47508 , 328.111 , 29.289 , 1 , -62.6648 , 275.53 , 57.0294 , 2 , 46.7528 , 281.124 , 70.4693 , 81.1183 , 82.7299 , 110.382 , 
27362822128 , 0 , -7.65016 , 328.295 , 29.5196 , 1 , -62.7784 , 276.19 , 56.9402 , 2 , 46.4696 , 282.013 , 70.4531 , 80.6594 , 82.1371 , 110.234 , 
27362834263 , 0 , -7.70339 , 328.514 , 29.8966 , 1 , -62.8445 , 276.431 , 56.7627 , 2 , 46.504 , 282.531 , 70.4666 , 80.4671 , 81.8461 , 110.373 , 
27362858255 , 0 , -7.71242 , 329.525 , 29.6433 , 1 , -62.793 , 277.199 , 56.9576 , 2 , 46.3952 , 283.586 , 70.5793 , 80.7338 , 81.9373 , 110.22 , 
27362882247 , 0 , -7.66201 , 330.193 , 29.8014 , 1 , -62.8067 , 278.26 , 57.0816 , 2 , 46.2717 , 283.136 , 70.3186 , 80.512 , 82.2488 , 109.987 , 
27362894253 , 0 , -7.65434 , 331.681 , 29.5488 , 1 , -62.7245 , 278.692 , 57.1976 , 2 , 46.3139 , 283.532 , 70.24 , 81.2712 , 82.9862 , 109.922 , 
27362918254 , 0 , -7.64422 , 332.068 , 29.6213 , 1 , -62.6551 , 279.253 , 57.0548 , 2 , 46.313 , 284.072 , 70.145 , 81.0451 , 82.8081 , 109.857 , 
27362942253 , 0 , -7.54216 , 332.721 , 30.0632 , 1 , -62.7668 , 280.377 , 57.1345 , 2 , 46.6785 , 285.613 , 70.4127 , 80.7615 , 82.3836 , 110.372 , 
27362966306 , 0 , -7.42291 , 332.223 , 30.1781 , 1 , -62.4461 , 280.308 , 56.9712 , 2 , 46.9168 , 286.39 , 70.3548 , 80.2532 , 81.6556 , 110.346 , 
27362990235 , 0 , -7.28533 , 331.973 , 30.4558 , 1 , -62.3498 , 281.105 , 57.0607 , 2 , 47.1189 , 287.367 , 70.5365 , 79.5458 , 80.9693 , 110.473 , 
27363002249 , 0 , -7.25215 , 332.534 , 30.4223 , 1 , -62.2437 , 280.823 , 56.8398 , 2 , 47.0561 , 287.517 , 70.5723 , 79.9751 , 81.166 , 110.362 , 
27363026262 , 0 , -7.14504 , 332.779 , 30.9278 , 1 , -62.1711 , 281.369 , 56.7363 , 2 , 47.0036 , 287.948 , 70.6615 , 79.6049 , 80.7506 , 110.256 , 
27363050255 , 0 , -7.12204 , 332.587 , 30.9355 , 1 , -62.1784 , 281.958 , 56.7226 , 2 , 47.1577 , 288.562 , 70.5551 , 79.1169 , 80.3382 , 110.405 , 
27363074727 , 0 , -7.00245 , 333.847 , 31.0385 , 1 , -62.1312 , 282.689 , 56.6924 , 2 , 47.0682 , 288.932 , 70.5665 , 79.4636 , 80.6444 , 110.254 , 
27363086277 , 0 , -7.02118 , 334.459 , 31.0752 , 1 , -62.1147 , 282.852 , 56.6407 , 2 , 47.1271 , 288.928 , 70.3632 , 79.7005 , 80.9236 , 110.268 , 
27363110323 , 0 , -7.11556 , 334.882 , 31.148 , 1 , -62.0865 , 283.242 , 56.5784 , 2 , 46.9955 , 288.936 , 70.046 , 79.5938 , 80.9446 , 110.058 , 
27363134231 , 0 , -7.21005 , 335.978 , 31.0783 , 1 , -61.9343 , 283.439 , 56.6153 , 2 , 47.1212 , 289.201 , 69.6114 , 80.0448 , 81.3928 , 109.978 , 
27363170363 , 0 , -7.36956 , 336.865 , 30.9321 , 1 , -62.1413 , 285.729 , 57.0461 , 2 , 47.0295 , 289.52 , 69.2212 , 79.3523 , 81.6506 , 109.913 , 
27363182363 , 0 , -7.4764 , 337.538 , 30.994 , 1 , -62.1781 , 285.844 , 57.0454 , 2 , 46.8555 , 289.382 , 69.0098 , 79.6441 , 81.9518 , 109.745 , 
27363206372 , 0 , -7.74041 , 338.726 , 30.7841 , 1 , -62.4318 , 286.301 , 56.8217 , 2 , 46.5256 , 289.638 , 68.7666 , 80.1086 , 82.4441 , 109.661 , 
27363230432 , 0 , -8.01889 , 341.327 , 30.5668 , 1 , -62.6977 , 286.482 , 56.397 , 2 , 46.1104 , 290.165 , 68.6952 , 81.6392 , 83.6738 , 109.563 , 
27363254419 , 0 , -8.30702 , 343.159 , 30.1796 , 1 , -62.832 , 286.842 , 56.2919 , 2 , 45.6766 , 290.351 , 68.754 , 82.6226 , 84.7993 , 109.278 , 
27363278349 , 0 , -8.59777 , 344.211 , 30.2506 , 1 , -63.0978 , 287.597 , 56.1827 , 2 , 45.3266 , 290.629 , 68.57 , 82.7516 , 85.1307 , 109.172 , 
27363290316 , 0 , -8.71358 , 344.648 , 29.9802 , 1 , -63.13 , 287.082 , 55.7307 , 2 , 45.3188 , 291.307 , 68.6444 , 83.2947 , 85.2035 , 109.297 , 
27363314347 , 0 , -8.95031 , 345.283 , 30.1605 , 1 , -63.4363 , 287.763 , 55.774 , 2 , 45.0489 , 291.312 , 68.4805 , 83.2669 , 85.4239 , 109.284 , 
27363338351 , 0 , -9.26808 , 344.877 , 30.5816 , 1 , -63.6295 , 287.968 , 55.8485 , 2 , 44.7864 , 292.387 , 68.3663 , 82.6571 , 84.2894 , 109.226 , 
27363362378 , 0 , -9.56293 , 345.195 , 30.5681 , 1 , -63.599 , 287.452 , 55.4946 , 2 , 44.5441 , 292.172 , 68.1425 , 82.9184 , 84.563 , 108.982 , 
27363374503 , 0 , -9.72396 , 346.017 , 30.3593 , 1 , -63.6821 , 287.475 , 55.4101 , 2 , 44.4692 , 292.952 , 68.1481 , 83.4643 , 84.7395 , 109.037 , 
27363410375 , 0 , -10.1706 , 346.273 , 29.9584 , 1 , -64.0762 , 289.017 , 55.8572 , 2 , 44.2165 , 294.316 , 68.085 , 82.7937 , 84.3275 , 109.11 , 
27363422349 , 0 , -10.2889 , 346.484 , 29.9287 , 1 , -64.2803 , 290.352 , 56.3598 , 2 , 44.1661 , 295.378 , 68.2733 , 82.2466 , 83.9496 , 109.215 , 
27363446359 , 0 , -10.5041 , 347.687 , 29.8262 , 1 , -64.3265 , 290.675 , 56.4569 , 2 , 44.2195 , 295.911 , 67.7504 , 82.8035 , 84.3423 , 109.257 , 
27363470359 , 0 , -10.7638 , 347.826 , 29.6197 , 1 , -64.3489 , 290.557 , 56.2063 , 2 , 44.0165 , 297.425 , 67.9969 , 82.8125 , 83.7493 , 109.221 , 
27363494379 , 0 , -10.8982 , 350.234 , 29.8258 , 1 , -64.4793 , 291.737 , 56.3933 , 2 , 43.6349 , 297.024 , 67.9256 , 83.658 , 85.1865 , 108.856 , 
27363518348 , 0 , -10.9512 , 350.18 , 30.0186 , 1 , -64.3616 , 291.703 , 56.2498 , 2 , 43.6172 , 297.314 , 67.7878 , 83.4283 , 84.8468 , 108.738 , 
27363530302 , 0 , -10.9526 , 351.045 , 30.0588 , 1 , -64.3093 , 291.884 , 56.2288 , 2 , 43.6744 , 297.423 , 67.6856 , 83.8555 , 85.2945 , 108.731 , 
27363554350 , 0 , -10.8514 , 351.647 , 29.9965 , 1 , -64.287 , 293.515 , 56.771 , 2 , 43.7477 , 297.726 , 67.7531 , 83.3762 , 85.5225 , 108.673 , 
27363590302 , 0 , -10.6826 , 351.355 , 31.0045 , 1 , -64.3725 , 294.964 , 56.9575 , 2 , 44.6416 , 300.883 , 67.5781 , 82.0739 , 83.3417 , 109.69 , 
27363602473 , 0 , -10.5741 , 351.227 , 31.2963 , 1 , -64.2168 , 294.705 , 56.818 , 2 , 44.6966 , 300.537 , 67.6259 , 81.9974 , 83.3318 , 109.604 , 
27363614516 , 0 , -10.4324 , 351.188 , 31.0464 , 1 , -64.2817 , 295.4 , 57.0238 , 2 , 44.7595 , 300.65 , 67.8294 , 81.7734 , 83.3861 , 109.701 , 
27363627649 , 0 , -10.3035 , 354.621 , 30.6939 , 1 , -64.2273 , 295.797 , 57.0931 , 2 , 44.7615 , 301.769 , 68.491 , 84.0534 , 85.1712 , 109.746 , 
27363662475 , 0 , -9.98506 , 356.561 , 31.0095 , 1 , -64.2048 , 297.462 , 57.3533 , 2 , 45.0812 , 304.312 , 69.2539 , 84.4186 , 84.9997 , 110.145 , 
27363693605 , 0 , -9.63209 , 355.195 , 32.2484 , 1 , -63.9054 , 298.771 , 57.9285 , 2 , 44.7537 , 303.843 , 69.9296 , 82.3936 , 83.7541 , 109.437 , 
27363710972 , 0 , -9.28012 , 354.406 , 32.3592 , 1 , -63.6724 , 298.926 , 57.8633 , 2 , 44.6925 , 303.414 , 70.1431 , 81.7739 , 83.3114 , 109.151 , 
27363746443 , 0 , -8.97241 , 352.959 , 34.3113 , 1 , -63.481 , 299.052 , 57.6548 , 2 , 44.9706 , 304.991 , 70.5327 , 80.1379 , 80.764 , 109.375 , 
27363758510 , 0 , -8.89481 , 353.36 , 34.477 , 1 , -63.2961 , 298.976 , 57.8423 , 2 , 45.3198 , 304.578 , 69.8369 , 80.3932 , 81.0507 , 109.42 , 
27363782521 , 0 , -8.78367 , 352.315 , 35.5293 , 1 , -63.0986 , 299.758 , 58.3562 , 2 , 44.9029 , 304.033 , 70.3071 , 78.9517 , 80.1425 , 108.745 , 
27363806539 , 0 , -8.65296 , 352.313 , 35.7589 , 1 , -62.8903 , 299.638 , 58.4372 , 2 , 44.7811 , 303.387 , 70.4698 , 78.9345 , 80.3357 , 108.406 , 
27363830469 , 0 , -8.55771 , 352.217 , 36.3231 , 1 , -62.7508 , 299.751 , 58.502 , 2 , 44.884 , 304.339 , 70.9979 , 78.6224 , 79.6912 , 108.455 , 
27363842601 , 0 , -8.53458 , 351.591 , 36.4911 , 1 , -62.8151 , 300.413 , 58.7162 , 2 , 44.8225 , 304.138 , 71.0776 , 77.8431 , 79.3409 , 108.409 , 
27363866474 , 0 , -8.46823 , 350.333 , 36.6839 , 1 , -63.0112 , 301.17 , 58.9213 , 2 , 44.8473 , 304.524 , 71.2018 , 76.7237 , 78.3107 , 108.607 , 
27363890542 , 0 , -8.42888 , 351.408 , 36.7547 , 1 , -62.9474 , 300.865 , 58.849 , 2 , 45.0678 , 304.727 , 71.3176 , 77.5566 , 78.9656 , 108.801 , 
27363914494 , 0 , -8.34549 , 351.001 , 36.1474 , 1 , -62.9902 , 300.734 , 58.6993 , 2 , 44.9327 , 304.293 , 71.3825 , 77.5979 , 79.1309 , 108.724 , 
27363938438 , 0 , -8.35399 , 350.633 , 36.145 , 1 , -62.8634 , 299.775 , 58.5666 , 2 , 44.9313 , 303.672 , 71.3251 , 77.8495 , 79.2613 , 108.617 , 
27363950650 , 0 , -8.38652 , 350.743 , 36.0534 , 1 , -62.8358 , 299.267 , 58.5389 , 2 , 45.0169 , 302.579 , 71.0661 , 78.2307 , 79.985 , 108.628 , 
27363974482 , 0 , -8.49202 , 350.469 , 35.7969 , 1 , -62.6827 , 297.743 , 58.1057 , 2 , 45.086 , 302 , 71.0997 , 78.831 , 80.4119 , 108.633 , 
27363998581 , 0 , -8.3986 , 350.061 , 35.1983 , 1 , -62.4463 , 296.564 , 57.8618 , 2 , 45.1626 , 301.524 , 71.1435 , 79.3515 , 80.7262 , 108.539 , 
27364022603 , 0 , -8.43366 , 349.589 , 34.8751 , 1 , -62.3793 , 296.075 , 57.7954 , 2 , 45.5579 , 300.657 , 70.53 , 79.3676 , 81.1218 , 108.782 , 
27364034473 , 0 , -8.67984 , 352.102 , 33.696 , 1 , -62.6727 , 296.185 , 57.8011 , 2 , 45.6737 , 300.502 , 70.1694 , 81.3822 , 83.3499 , 109.135 , 
27364058461 , 0 , -9.5167 , 351.489 , 33.1719 , 1 , -63.1928 , 294.943 , 57.3933 , 2 , 45.9549 , 302.401 , 69.2915 , 81.641 , 82.4094 , 110.047 , 
27364082453 , 0 , -10.4347 , 353.132 , 32.0021 , 1 , -63.6325 , 293.943 , 57.0956 , 2 , 45.2188 , 299.835 , 67.9262 , 83.4448 , 85.0201 , 109.547 , 
27364106807 , 0 , -11.017 , 352.932 , 31.6256 , 1 , -63.952 , 293.635 , 57.0567 , 2 , 45.0212 , 299.58 , 67.2059 , 83.4559 , 85.1621 , 109.606 , 
27364130450 , 0 , -11.3661 , 352.617 , 31.3624 , 1 , -63.9474 , 292.692 , 56.6581 , 2 , 44.5469 , 298.8 , 67.0953 , 83.6402 , 85.4361 , 109.166 , 
27364154801 , 0 , -11.7505 , 354.135 , 31.233 , 1 , -64.0703 , 293.044 , 56.7932 , 2 , 44.1684 , 298.13 , 67.1212 , 84.3964 , 86.8992 , 108.849 , 
27364166664 , 0 , -11.9066 , 354.153 , 31.6304 , 1 , -64.1588 , 292.868 , 56.4964 , 2 , 43.8699 , 297.676 , 67.0633 , 84.2879 , 86.926 , 108.651 , 
27364190616 , 0 , -12.0371 , 354.143 , 32.5973 , 1 , -64.1107 , 292.836 , 56.5992 , 2 , 43.8387 , 298.199 , 67.331 , 83.9427 , 86.3613 , 108.614 , 
27364214619 , 0 , -11.8928 , 352.631 , 34.0118 , 1 , -63.92 , 292.76 , 56.6409 , 2 , 44.25 , 299.758 , 68.1191 , 82.4826 , 84.3256 , 109.002 , 
27364226700 , 0 , -11.7403 , 352.931 , 34.5538 , 1 , -63.7808 , 292.709 , 56.4861 , 2 , 44.2159 , 300.19 , 68.77 , 82.5586 , 84.1631 , 108.95 , 
27364238581 , 0 , -11.5585 , 351.068 , 35.6869 , 1 , -63.6332 , 293.349 , 56.7481 , 2 , 44.2809 , 300.318 , 69.3906 , 80.5412 , 82.6411 , 108.875 , 
27364274806 , 0 , -11.2125 , 349.664 , 38.7759 , 1 , -63.2772 , 295.135 , 57.9244 , 2 , 44.7146 , 301.569 , 71.2887 , 77.7867 , 80.61 , 109.006 , 
27364298619 , 0 , -11.2435 , 348.239 , 41.09 , 1 , -63.3117 , 296.465 , 59.5452 , 2 , 45.3101 , 304.002 , 72.7255 , 75.7111 , 78.4602 , 109.678 , 
27364322629 , 0 , -11.1222 , 346.822 , 44.1646 , 1 , -63.0409 , 296.237 , 60.9493 , 2 , 45.1852 , 303.658 , 74.8082 , 74.4051 , 77.2831 , 109.362 , 
27364334640 , 0 , -10.87 , 346.158 , 45.6871 , 1 , -62.8316 , 297.184 , 62.4597 , 2 , 45.3366 , 304.067 , 76.3547 , 73.3468 , 76.6245 , 109.274 , 
27364372201 , 0 , -9.95033 , 349.886 , 52.2705 , 1 , -62.1592 , 300.503 , 67.8011 , 2 , 46.5511 , 307.804 , 81.7291 , 73.5228 , 76.3617 , 109.842 , 
27364382591 , 0 , -9.72512 , 352.461 , 55.2923 , 1 , -62.1052 , 302.249 , 70.0704 , 2 , 46.7916 , 308.854 , 83.8541 , 74.0494 , 76.8862 , 109.964 , 
27364406668 , 0 , -9.21971 , 360.505 , 62.8659 , 1 , -62.2032 , 308.216 , 76.7526 , 2 , 48.0068 , 313.36 , 88.5208 , 75.7245 , 78.458 , 110.956 , 
27364430766 , 0 , -8.29552 , 364.945 , 71.8484 , 1 , -61.8742 , 312.983 , 83.9713 , 2 , 48.59 , 315.372 , 94.1038 , 75.615 , 78.6685 , 110.954 , 
27364454594 , 0 , -6.49621 , 368.02 , 81.5571 , 1 , -60.9641 , 318.377 , 92.4319 , 2 , 50.62 , 318.098 , 100.962 , 74.4942 , 78.3008 , 111.91 , 
27364478580 , 0 , -3.73927 , 370.728 , 92.9982 , 1 , -58.8878 , 323.55 , 102.925 , 2 , 53.2715 , 320.082 , 109.262 , 73.2506 , 77.9724 , 112.392 , 
27364490776 , 0 , -2.0547 , 370.931 , 99.7257 , 1 , -57.3931 , 324.861 , 108.209 , 2 , 54.2679 , 318.86 , 114.032 , 72.5031 , 78.0271 , 111.974 , 
27364514689 , 0 , 1.88968 , 372.072 , 113.339 , 1 , -53.7 , 324.139 , 118.44 , 2 , 57.3336 , 316.731 , 124.478 , 73.5784 , 79.1246 , 111.444 , 
27364538689 , 0 , 6.78048 , 369.708 , 129.15 , 1 , -49.4317 , 324.626 , 131.315 , 2 , 60.724 , 313.441 , 136.741 , 72.0891 , 78.3166 , 110.855 , 
27364562748 , 0 , -44.1129 , 323.751 , 144.859 , 1 , 12.9177 , 368.242 , 145.895 , 2 , 65.7088 , 312.245 , 153.019 , 72.3395 , 110.724 , 77.2869 , 
27364586794 , 0 , -37.7666 , 321.238 , 159.1 , 1 , 20.2626 , 367.264 , 164.995 , 2 , 70.841 , 304.51 , 168.101 , 74.3005 , 110.256 , 80.6586 , 
27364598719 , 0 , -34.5137 , 319.999 , 167.027 , 1 , 24.2041 , 365.039 , 172.58 , 2 , 73.9427 , 301.551 , 177.207 , 74.2109 , 110.484 , 80.7842 , 
27364622697 , 0 , -27.8099 , 315.174 , 181.575 , 1 , 31.8872 , 354.342 , 189.363 , 2 , 80.6896 , 295.356 , 195.662 , 71.823 , 111.191 , 76.8161 , 
27364646676 , 0 , -20.5691 , 309.816 , 196.734 , 1 , 40.493 , 347.256 , 208.481 , 2 , 88.032 , 285.713 , 210.896 , 72.5828 , 112.142 , 77.8028 , 
27364670762 , 0 , -12.2769 , 304.229 , 213.138 , 1 , 95.82 , 275.084 , 226.253 , 2 , 50.0772 , 339.804 , 229.947 , 112.723 , 73.7302 , 79.3399 , 
27364694703 , 0 , -3.96787 , 296.497 , 228.443 , 1 , 103.077 , 262.844 , 241.864 , 2 , 59.4398 , 330.139 , 248.868 , 113.01 , 74.6292 , 80.5106 , 
27364706728 , 0 , 0.255827 , 292.893 , 237.514 , 1.85978e+008 , 1.85978e+008 , 0 , 
