time(ms), id1, x1(mm), y1, z1, id2, x2, y2, z2, id3, x3, y3, z3
28892064.031,0,-32.5693,337.702,-30.8219,1,7.73887,314.872,-15.2425,2,-64.9677,305.275,-9.92758
28892088.076,0,-32.7448,338.435,-30.9895,1,7.49474,315.618,-15.4076,2,-65.034,305.959,-9.77852
28892112.023,0,-32.896,339.063,-31.1295,1,7.33995,316.703,-15.8166,2,-65.2902,306.75,-10.1154
28892136.016,0,-32.9504,339.56,-31.019,1,7.1454,317.172,-16.0158,2,-65.3957,307.044,-10.409
28892160.018,0,-33.2227,340.861,-31.4196,1,6.95514,317.783,-16.0242,2,-65.6002,307.504,-10.6876
28892184.089,0,-33.1702,340.515,-31.2539,1,6.89185,318.073,-15.943,2,-65.3713,307.444,-10.5613
28892208.055,0,-33.1262,340.848,-31.4002,1,6.97003,318.823,-16.2946,2,-65.3929,308.05,-10.4641
28892244.068,0,-32.8392,340.67,-31.2402,1,7.14249,318.081,-16.0616,2,-65.2726,308.89,-10.6762
28892268.132,0,-32.5657,340.951,-30.9599,1,7.47657,318.225,-16.0652,2,-65.2101,310.172,-10.7025
28892303.968,0,-32.5059,342.702,-30.5693,1,7.81006,319.209,-16.3601,2,-65.0811,311.568,-10.4585
28892328.03,0,-32.4048,343.87,-30.3593,1,7.91353,320.276,-16.006,2,-64.791,311.983,-10.3534
28892351.984,0,-32.4292,344.705,-30.7828,1,7.96032,320.73,-15.9792,2,-64.9357,312.806,-10.7338
28892376.025,0,-32.4435,345.515,-30.942,1,8.02855,322.661,-16.1714,2,-65.0404,314.358,-10.6679
28892388.157,0,-32.3625,345.343,-31.071,1,8.11565,323.675,-16.3131,2,-65.058,314.647,-11.0166
28892424.204,0,-32.5664,347.593,-31.5509,1,7.89796,324.57,-16.0877,2,-65.2732,317.125,-10.9515
28892448.145,0,-32.7386,348.536,-31.0036,1,7.54837,325.848,-15.7623,2,-65.5196,318.225,-11.0191
28892472.145,0,-32.9134,349.778,-31.306,1,7.2708,326.671,-15.6779,2,-65.3959,318.481,-10.5913
28892496.138,0,-33.0913,351.384,-31.2746,1,6.91463,327.007,-15.2976,2,-65.2892,318.735,-10.539
28892520.135,0,-33.4311,353.431,-31.6714,1,6.6751,328.717,-15.3355,2,-65.6583,320.26,-10.681
28892544.113,0,-33.5258,354.358,-31.703,1,6.42623,329.968,-15.269,2,-66.2656,321.929,-11.5855
28892568.239,0,-33.368,354.059,-31.4672,1,6.346,330.316,-15.2554,2,-65.9708,321.977,-11.3433
28892592.128,0,-33.2455,354.373,-31.2042,1,6.30899,331.47,-15.1616,2,-65.7364,322.088,-11.0405
28892616.289,0,-33.336,354.808,-30.6527,1,6.2222,333.075,-15.3125,2,-65.8622,322.909,-11.2338
28892628.137,0,-33.4704,355.506,-30.5383,1,6.18604,334.605,-15.5754,2,-65.7672,323.134,-10.8958
28892640.151,0,-33.5371,356.223,-30.689,1,6.06428,335.199,-15.7304,2,-66.2298,324.779,-11.3288
28892676.133,0,-33.7724,357.518,-30.7456,1,5.8243,336.04,-15.7724,2,-66.5635,326.237,-11.58
28892700.159,0,-34.1166,358.418,-31.2015,1,5.6228,337.183,-15.5675,2,-66.4876,326.453,-11.054
28892724.249,0,-34.3715,358.778,-30.6847,1,5.32816,336.17,-15.5688,2,-66.5351,326.761,-10.4779
28892736.346,0,-34.509,358.958,-31.1822,1,5.07869,336.733,-15.5062,2,-66.8732,327.913,-10.583
28892760.236,0,-34.8325,359.705,-30.8018,1,4.73891,337.837,-15.4491,2,-67.142,328.36,-10.7954
28892784.271,0,-35.2273,359.775,-30.82,1,4.33198,338.628,-15.4907,2,-67.3947,328.677,-10.3874
28892808.256,0,-35.6883,360.619,-30.4234,1,3.86036,338.286,-15.6627,2,-67.8587,329.083,-10.393
28892832.706,0,-36.2064,361.234,-30.5617,1,3.39281,337.696,-15.8296,2,-68.2476,328.769,-10.1837
28892856.271,0,-36.8378,362.471,-31.2141,1,2.87575,339.611,-15.9413,2,-68.8713,329.874,-9.97822
28892880.202,0,-37.3948,363.405,-30.8365,1,2.3363,340.541,-15.7835,2,-69.6162,331.363,-9.87746
28892892.334,0,-37.6944,363.171,-30.6432,1,1.94067,341.127,-15.6621,2,-69.963,331.63,-10.0812
28892931.576,0,-38.6592,364.686,-30.4736,1,1.02872,340.516,-15.489,2,-70.8512,332.22,-10.3141
28892952.358,0,-39.2444,365.401,-30.7432,1,0.632724,341.955,-15.8152,2,-71.4012,333.51,-10.4442
28892976.258,0,-39.6253,365.617,-30.5125,1,0.120031,343.233,-15.617,2,-71.8554,334.83,-9.99178
28893000.195,0,-40.054,366.422,-29.8922,1,-0.384716,343.867,-15.3518,2,-72.7438,336.931,-10.3493
28893012.279,0,-40.3123,367.049,-29.736,1,-0.728803,343.966,-14.7717,2,-72.8669,336.32,-10.1741
28893036.243,0,-40.6295,367.479,-29.1416,1,-1.05262,344.737,-14.8492,2,-73.4198,337.791,-10.2145
28893048.283,0,-40.7622,367.74,-28.6638,1,-1.24068,344.454,-14.6002,2,-73.6236,338.759,-9.99923
28893084.222,0,-41.5097,370.616,-28.7916,1,-1.49957,344.578,-16.2796,2,-74.1927,339.986,-10.0088
28893096.225,0,-41.7223,371.306,-28.2085,1,-1.7374,345.769,-15.6567,2,-74.0938,340.071,-9.20075
28893120.4,0,-41.9425,371.494,-28.1534,1,-2.12802,347.394,-14.75,2,-74.5905,341.84,-9.09724
28893144.324,0,-42.2374,373.179,-27.8112,1,-2.32147,348.675,-14.7423,2,-74.9916,343.248,-9.12525
28893168.453,0,-42.2376,373.047,-27.4087,1,-2.27865,350.212,-14.9718,2,-75.0222,343.86,-8.97367
28893192.473,0,-42.6224,375.363,-28.0273,1,-2.46653,351.055,-14.6999,2,-75.4381,346.104,-8.77488
28893216.379,0,-42.6814,375.693,-27.8641,1,-2.75584,350.417,-13.7185,2,-75.8024,347.653,-8.66899
28893240.375,0,-42.8625,377.449,-28.2059,1,-2.86515,350.671,-13.4464,2,-75.597,347.074,-8.39475
28893264.892,0,-42.973,377.947,-27.7086,1,-3.09959,350.587,-12.6673,2,-75.5189,347.352,-7.97967
28893288.502,0,-42.9135,377.287,-26.923,1,-3.09493,350.105,-12.3667,2,-75.4474,347.973,-7.44301
28893312.457,0,-42.9389,377.772,-27.0374,1,-3.11939,351.35,-12.2599,2,-75.6985,348.529,-8.04662
28893336.354,0,-43.0513,378.499,-26.492,1,-3.2361,351.153,-11.932,2,-75.6276,349.031,-7.6609
28893360.423,0,-43.2025,380.238,-26.9789,1,-3.06081,351.481,-12.0643,2,-75.3886,349.372,-7.18094
28893384.382,0,-43.2534,380.57,-26.8217,1,-3.17795,352.731,-11.5191,2,-75.4663,350.22,-6.67036
28893409.105,0,-43.1099,381.157,-26.5005,1,-3.19873,352.556,-11.1428,2,-75.6477,351.074,-7.11389
28893433.004,0,-42.8618,381.404,-25.9363,1,-3.14974,354.038,-10.8174,2,-74.8762,349.545,-6.26694
28893456.591,0,-42.674,381.226,-25.4661,1,-2.85506,356.755,-11.7869,2,-74.5205,349.491,-5.75481
28893481.374,0,-42.5044,381.1,-24.9887,1,-2.91529,357.457,-11.0757,2,-74.4338,350.229,-5.6432
28893504.763,0,-42.5226,381.899,-24.6582,1,-2.81259,359.204,-11.2828,2,-73.8588,349.568,-4.99066
28893528.322,0,-42.5566,382.591,-24.2848,1,-2.9846,359.956,-10.635,2,-74.3412,352.277,-5.00866
28893552.362,0,-43.0627,387.156,-25.7141,1,-3.31206,359.567,-9.57468,2,-74.3759,352.532,-4.74444
28893564.494,0,-43.0855,386.956,-25.3011,1,-3.44576,359.343,-9.39729,2,-74.5213,353.27,-4.69309
28893588.437,0,-43.013,386.968,-24.3259,1,-3.63571,361.046,-9.05723,2,-74.9369,356.142,-4.40668
28893612.47,0,-43.2731,388.754,-24.595,1,-3.84572,362.235,-8.57323,2,-75.2235,357.474,-4.4457
28893636.479,0,-43.304,389.064,-24.0255,1,-4.09196,362.616,-8.81681,2,-75.0825,357.699,-3.91182
28893660.483,0,-43.4793,389.416,-24.2492,1,-4.29766,362.958,-8.84201,2,-76.1547,360.972,-4.8543
28893672.509,0,-43.6784,389.836,-24.1007,1,-4.50684,364.013,-8.79159,2,-76.6047,362.668,-5.01853
28893708.49,0,-44.0717,391.437,-23.3869,1,-5.03285,364.935,-7.72686,2,-76.3259,363.05,-3.29649
28893732.499,0,-44.4976,393.361,-23.245,1,-5.31612,366.934,-7.79574,2,-76.4041,363.457,-2.83361
28893744.47,0,-44.5304,393.017,-22.9005,1,-5.34889,368.511,-8.22541,2,-76.6511,364.136,-3.0764
28893780.428,0,-44.5233,393.211,-21.4075,1,-5.67893,369.377,-7.5112,2,-77.0919,366.663,-2.45618
28893804.484,0,-44.5093,393.981,-19.9246,1,-5.81956,369.692,-6.6176,2,-76.9042,366.736,-2.02028
28893852.495,0,-44.5599,395.616,-18.9362,1,-5.87269,369.79,-6.3625,2,-76.8606,367.779,-1.38883
28893876.52,0,-44.4467,395.741,-18.4133,1,-5.8738,371.233,-6.13264,2,-76.238,366.421,-0.375768
28893900.488,0,-44.5959,397.433,-18.4963,1,-5.92013,371.219,-6.01801,2,-76.2648,366.806,-0.0377029
28893924.488,0,-44.5675,398.108,-18.5324,1,-5.68397,371.751,-6.14375,2,-76.0548,366.404,-0.165983
28893960.807,0,-44.58,398.251,-18.6024,1,-5.74069,373.06,-5.78103,2,-76.1332,368.026,0.0325144
28893996.543,0,-44.6938,398.738,-18.2646,1,-5.90205,374.307,-5.40971,2,-76.3706,369.109,-0.2977
28894008.566,0,-44.7661,399.011,-18.6403,1,-5.87382,374.123,-5.65472,2,-76.2629,368.669,-0.166128
28894044.478,0,-44.7853,399.331,-17.9242,1,-5.91431,375.32,-5.50613,2,-76.4376,369.62,-0.0589909
28894056.627,0,-44.833,399.856,-18.0106,1,-5.95463,374.94,-5.36729,2,-76.0578,368.224,0.103936
28894080.668,0,-44.6948,399.14,-18.0135,1,-5.89411,376.522,-6.1863,2,-76.8794,371.21,-1.08401
28894104.845,0,-44.6941,399.067,-17.7424,1,-5.87005,376.18,-6.14804,2,-77.1833,372.786,-1.46969
28894128.682,0,-44.7622,399.176,-18.0546,1,-5.91711,376.688,-6.41696,2,-76.9072,372.039,-1.01343
28894152.684,0,-44.8779,400.209,-18.4149,1,-6.16306,376.773,-5.89769,2,-76.9769,373.349,-0.52213
28894176.781,0,-45.0327,401.489,-18.5979,1,-6.35509,377.969,-5.74781,2,-77.0141,374.269,-0.455882
28894200.667,0,-45.1652,402.8,-18.3841,1,-6.25495,379.882,-6.10769,2,-77.0191,374.839,-0.215664
28894224.662,0,-45.0385,403.434,-18.4471,1,-6.41016,380.24,-5.30175,2,-76.6672,375.037,0.307141
28894249.04,0,-45.0423,403.612,-18.1339,1,-6.34455,380.791,-4.97967,2,-76.7504,376.2,0.304614
28894260.528,0,-45.1465,404.082,-18.282,1,-6.12104,380.732,-5.28504,2,-76.4662,375.742,0.52788
28894296.641,0,-45.11,405.21,-18.3301,1,-6.00462,384.783,-6.39062,2,-76.8572,377.896,0.188665
28894320.532,0,-45.0002,405.575,-17.7062,1,-6.06421,385.131,-5.80679,2,-76.4923,377.999,0.886311
28894332.725,0,-45.0306,406.713,-17.7585,1,-6.02345,384.865,-5.35713,2,-76.2082,377.128,1.08343
28894356.625,0,-44.6079,405.921,-17.1916,1,-5.80678,386.848,-5.47299,2,-75.7356,376.682,1.34432
28894380.709,0,-44.5191,406.485,-17.0106,1,-5.65706,385.791,-4.4301,2,-75.6314,377.809,1.47697
28894404.738,0,-44.2506,407.451,-16.5914,1,-5.38998,386.52,-4.32217,2,-75.7288,378.683,1.18623
28894428.701,0,-43.8178,406.912,-15.9199,1,-5.33927,387.168,-3.69856,2,-75.69,379.162,1.04176
28894440.762,0,-43.5683,406.758,-15.4513,1,-5.12557,387.017,-4.17791,2,-75.6316,379.438,1.15652
28894464.713,0,-43.3089,407.111,-15.1239,1,-5.0399,385.815,-2.7868,2,-75.0008,378.56,1.71764
28894488.713,0,-42.9322,406.81,-14.6562,1,-4.62167,386.54,-3.03606,2,-74.5925,378.931,2.18321
28894512.737,0,-42.6287,406.97,-14.5007,1,-4.31329,386.243,-2.25803,2,-74.0158,378.713,2.76713
28894536.645,0,-42.4046,408.013,-13.6943,1,-4.19241,386.197,-1.7766,2,-73.6453,378.313,2.91519
28894548.988,0,-42.2796,408.66,-13.5402,1,-4.04703,386.777,-1.76482,2,-73.1753,378.334,3.53684
28894572.796,0,-42.1622,410.083,-13.6147,1,-3.77703,387.909,-1.48518,2,-72.9645,380.556,4.32803
28894584.798,0,-42.0998,410.778,-13.8367,1,-3.71752,387.553,-0.969902,2,-72.7601,380.797,4.6967
28894596.714,0,-42.0898,411.174,-13.8878,1,-3.57307,387.788,-1.19399,2,-72.8134,381.994,4.76197
28894632.691,0,-41.8097,412.243,-13.1888,1,-3.42649,388.243,-0.477067,2,-72.5376,382.577,4.71532
28894644.7,0,-41.9182,413.359,-13.3106,1,-3.25579,390.421,-1.17593,2,-72.5255,382.407,4.55361
28894668.745,0,-41.9577,414.471,-13.7521,1,-3.1723,387.096,-0.331346,2,-72.4666,383.305,4.90231
28894692.877,0,-41.7162,413.365,-13.4955,1,-2.94654,387.162,-0.234164,2,-72.638,384.071,4.42916
28894716.783,0,-41.68,413.995,-13.759,1,-2.95404,385.362,0.398598,2,-72.5872,384.213,4.74249
28894740.805,0,-41.4846,412.354,-13.2332,1,-2.83297,388.12,-0.384527,2,-72.8218,385.168,4.27187
28894764.709,0,-41.5253,412.93,-13.6412,1,-2.7577,387.534,-0.346407,2,-72.4183,383.055,4.56672
28894776.702,0,-41.4545,411.845,-13.1167,1,-2.7029,387.66,-0.174887,2,-72.4342,383.64,4.8661
28894800.651,0,-41.6096,412.911,-13.0805,1,-2.80504,387.129,0.137631,2,-72.5874,383.758,4.86762
28894824.824,0,-41.7995,413.466,-13.162,1,-3.06132,387.424,0.477644,2,-72.6219,383.31,5.03619
28894836.811,0,-41.8361,413.641,-13.493,1,-3.13819,387.092,0.710063,2,-72.686,383.479,5.0747
28894849.048,0,-41.703,411.89,-13.2288,1,-3.15626,387.304,0.731978,2,-72.5849,382.634,5.23796
28894884.831,0,-41.8693,411.227,-12.9337,1,-3.53015,388.025,1.58806,2,-72.6319,381.513,5.44867
28894896.838,0,-42.2905,410.901,-12.7154,1,-3.76642,389.996,0.539515,2,-73.0113,380.976,5.06815
28894920.836,0,-43.1716,410.589,-11.6173,1,-4.94081,390.256,0.682461,2,-73.9028,380.392,5.47178
28894932.894,0,-44.2546,411.7,-11.2418,1,-5.81704,388.565,0.429831,2,-74.8863,380.911,6.09568
28894956.769,0,-45.5777,411.835,-10.4249,1,-7.17137,389.551,0.870364,2,-76.2485,380.883,6.72724
28894980.835,0,-47.6664,412.162,-8.28513,1,-9.25423,388.633,2.23094,2,-78.8389,381.555,7.13428
28895004.826,0,-49.8522,412.915,-5.25124,1,-11.5065,387.829,4.40835,2,-81.3197,382.801,8.62443
28895016.834,0,-51.077,413.347,-3.76542,1,-12.846,388.125,5.5949,2,-82.7332,384.37,9.97615
28895040.872,0,-53.6817,414.373,0.0813242,1,-15.8113,389.453,7.77318,2,-85.0707,385.309,13.7447
28895100.919,0,-59.1785,418.633,12.2883,1,-22.2625,400.952,16.1693,2,-91.7265,394.494,25.7486
28895124.91,0,-60.8979,422.86,18.0671,1,-23.7615,404.974,19.6969,2,-91.4469,394.868,30.415
28895136.808,0,-61.8766,425.875,20.6516,1,-24.5668,405.821,22.8354,2,-91.7362,396.149,32.2647
28895160.829,0,-63.7191,433.036,27.5348,1,-26.1342,409.733,30.0068,2,-92.4371,399.905,37.3866
28895184.849,0,-64.6248,435.382,36.7402,1,-27.2147,412.267,37.3539,2,-92.8241,403.219,43.5646
28895208.932,0,-65.247,438.16,46.3377,1,-28.4124,416.717,46.7606,2,-94.04,409.679,50.402
28895232.946,0,-29.2748,421.988,56.1016,1,-65.6685,441.947,57.1564,2,-94.159,412.495,58.5253
28895257.094,0,-29.8772,429.54,67.5788,1,-65.7639,445.732,69.637,2,-94.3505,416.151,69.7236
28895268.986,0,-30.0535,434.545,73.4354,1,-94.9381,419.716,76.2871,2,-65.8803,448.288,76.7586
28895400.985,0,-100.593,453.396,148.652,1,-71.3405,489.093,162.044,2,-35.4726,471.373,162.047
28895412.952,0,-100.964,455.329,155.446,1,-35.9354,476.566,166.27,2,-71.8334,491.016,166.842
28895437.699,0,-36.6631,475.061,174.375,1,-101.687,459.489,175.904,2,-72.8383,493.736,177.35
28895461.473,0,-37.9249,477.905,186.364,1,-74.0986,497.646,192.239,2,-102.896,466.332,208.705
28895484.988,0,-39.3095,480.788,203.074,1,-75.6639,503.615,221.826,2,-104.534,478.02,241.748
28895508.956,0,-41.1396,485.669,233.513,1,-106.141,487.889,268.943,2,-77.4499,512.157,269.178
